id_studente,id_classe,nome,cognome,sesso,cittadinanza
STU3132,CZRI01901V_0008,Leopoldo,Leopardi,M,ITA
STU3133,CZRI01901V_0008,Francesco,Federici,M,ITA
STU3134,CZRI01901V_0008,Gianpietro,Solimena,M,NON_ITA
STU3135,CZRI01901V_0008,Giorgio,Nicolucci,M,ITA
STU3136,CZRI01901V_0008,Edoardo,Gulotta,M,ITA
STU3137,CZRI01901V_0008,Oreste,Pisaroni,M,ITA
STU3138,CZRI01901V_0008,Marta,Zola,F,NON_ITA
STU3139,CZRI01901V_0008,Niccolò,Storladi,M,ITA
STU3140,CZRI01901V_0008,Michela,Tarantini,F,ITA
STU3141,CZRI01901V_0008,Lucia,Borsiere,F,ITA
STU3142,CZRI01901V_0008,Irma,Mannoia,F,ITA
STU3143,CZRI01901V_0008,Mariano,Rossetti,M,ITA
STU3144,CZRI01901V_0008,Dario,Boitani,M,NON_ITA
STU3145,CZRI01901V_0008,Tonino,Caruso,M,ITA
STU3146,CZRI01901V_0008,Giustino,Botta,M,ITA
STU3147,CZRI01901V_0008,Antonella,Caccianemico,F,ITA
STU3148,CZRI01901V_0008,Piermaria,Bianchi,M,ITA
STU3149,FGRI16002D_0001,Franco,Stoppani,M,ITA
STU3150,FGRI16002D_0001,Ubaldo,Fittipaldi,M,ITA
STU3151,FGRI16002D_0001,Pompeo,Fuseli,M,ITA
STU3152,FGRI16002D_0001,Milo,Anichini,M,ITA
STU3153,FOTF00101E_0001,Girolamo,Zoppetto,M,ITA
STU3154,FOTF00101E_0001,Carmelo,Cammarata,M,ITA
STU3155,FOTF00101E_0001,Raffaello,Letta,M,ITA
STU3156,FOTF00101E_0001,Giacinto,Vento,M,NON_ITA
STU3157,FOTF00101E_0001,Agostino,Scotti,M,NON_ITA
STU3158,FOTF00101E_0001,Lamberto,Sermonti,M,ITA
STU3159,FOTF00101E_0001,Ivo,Pastine,M,ITA
STU3160,FOTF00101E_0001,Ugo,Cuda,M,ITA
STU3161,FOTF00101E_0001,Manuel,Trebbi,M,ITA
STU3162,FOTF00101E_0001,Ottone,Morandini,M,ITA
STU3163,FOTF00101E_0001,Gianpaolo,Vivaldi,M,ITA
STU3164,FOTF00101E_0001,Marcantonio,Tron,M,ITA
STU3165,FOTF00101E_0001,Vincenzo,Prodi,M,ITA
STU3166,FOTF00101E_0001,Biagio,Brunelleschi,M,ITA
STU3167,FOTF00101E_0001,Greco,Pavanello,M,ITA
STU3168,FOTF00101E_0001,Fabio,Bergoglio,M,ITA
STU3169,FOTF00101E_0001,Vito,Ricciardi,M,ITA
STU3170,FOTF00101E_0002,Achille,Serraglio,M,NON_ITA
STU3171,FOTF00101E_0002,Geronimo,Marini,M,ITA
STU3172,FOTF00101E_0002,Fabrizio,Rocca,M,ITA
STU3173,FOTF00101E_0002,Gianpietro,Nibali,M,ITA
STU3174,FOTF00101E_0002,Salvatore,Mannoia,M,ITA
STU3175,FOTF00101E_0002,Maurilio,Luria,M,ITA
STU3176,FOTF00101E_0002,Giancarlo,Lancisi,M,ITA
STU3177,FOTF00101E_0002,Ranieri,Tiepolo,M,ITA
STU3178,FOTF00101E_0002,Gino,Ariosto,M,ITA
STU3179,FOTF00101E_0002,Toni,Tacchini,M,ITA
STU3180,FOTF00101E_0002,Jacopo,Vivaldi,M,ITA
STU3181,FOTF00101E_0002,Alfredo,Palombi,M,ITA
STU3182,FOTF00101E_0002,Augusto,Carnera,M,ITA
STU3183,FOTF00101E_0002,Gioacchino,Balotelli,M,ITA
STU3184,FOTF00101E_0002,Danilo,Nicoletti,M,ITA
STU3185,FOTF00101E_0002,Gioffre,Leone,M,NON_ITA
STU3186,FOTF00101E_0002,Giuseppe,Tiepolo,M,ITA
STU3187,FOTF00101E_0003,Guglielmo,Tartini,M,ITA
STU3188,FOTF00101E_0003,Guarino,Depero,M,ITA
STU3189,FOTF00101E_0003,Amedeo,Briccialdi,M,ITA
STU3190,FOTF00101E_0003,Coluccio,Buonauro,M,ITA
STU3191,FOTF00101E_0003,Niccolò,Branciforte,M,ITA
STU3192,FOTF00101E_0003,Alfredo,Alboni,M,ITA
STU3193,FOTF00101E_0003,Alessio,Pacelli,M,ITA
STU3194,FOTF00101E_0003,Gastone,Pizziol,M,ITA
STU3195,FOTF00101E_0003,Angelo,Ajello,M,ITA
STU3196,FOTF00101E_0003,Gianluca,Santoro,M,ITA
STU3197,FOTF00101E_0003,Agnolo,Cainero,M,ITA
STU3198,FOTF00101E_0003,Fabio,Scaduto,M,ITA
STU3199,FOTF00101E_0003,Danilo,Ziani,M,ITA
STU3200,FOTF00101E_0003,Antonino,Borromeo,M,NON_ITA
STU3201,FOTF00101E_0003,Sebastiano,Garozzo,M,NON_ITA
STU3202,FOTF00101E_0003,Vittorio,Cabrini,M,ITA
STU3203,FOTF00101E_0004,Ferdinando,Faggiani,M,ITA
STU3204,FOTF00101E_0004,Ivan,Fabbri,M,ITA
STU3205,FOTF00101E_0004,Goffredo,Bataglia,M,ITA
STU3206,FOTF00101E_0004,Luigi,Maspero,M,ITA
STU3207,FOTF00101E_0004,Mario,Iacovelli,M,ITA
STU3208,FOTF00101E_0004,Ennio,Pucci,M,ITA
STU3209,FOTF00101E_0004,Bruno,Maggioli,M,ITA
STU3210,FOTF00101E_0004,Agnolo,Morandini,M,ITA
STU3211,FOTF00101E_0004,Fiorenzo,Ginese,M,ITA
STU3212,FOTF00101E_0004,Jacopo,Camanni,M,NON_ITA
STU3213,FOTF00101E_0004,Ernesto,Tamburello,M,ITA
STU3214,FOTF00101E_0004,Fabio,Nosiglia,M,ITA
STU3215,FOTF00101E_0004,Giorgio,Duse,M,ITA
STU3216,FOTF00101E_0004,Luchino,Salvini,M,ITA
STU3217,FOTF00101E_0004,Silvio,Moneta,M,ITA
STU3218,FOTF00101E_0004,Flavio,Giradello,M,ITA
STU3219,FOTF00101E_0004,Gioele,Finzi,M,NON_ITA
STU3220,FOTF00101E_0005,Orazio,Guglielmi,M,ITA
STU3221,FOTF00101E_0005,Nanni,Gaggini,M,ITA
STU3222,FOTF00101E_0005,Marcantonio,Busoni,M,NON_ITA
STU3223,FOTF00101E_0005,Ezio,Zanzi,M,ITA
STU3224,FOTF00101E_0005,Ippazio,Chindamo,M,ITA
STU3225,FOTF00101E_0005,Gastone,Blasi,M,ITA
STU3226,FOTF00101E_0005,Michele,Bianchini,M,ITA
STU3227,FOTF00101E_0005,Virgilio,Iannucci,M,ITA
STU3228,FOTF00101E_0005,Enrico,Zeffirelli,M,ITA
STU3229,FOTF00101E_0005,Giulio,Pacillo,M,ITA
STU3230,FOTF00101E_0005,Nico,Rossetti,M,ITA
STU3231,FOTF00101E_0005,Gianluca,Beccheria,M,ITA
STU3232,FOTF00101E_0005,Gastone,Sokolov,M,NON_ITA
STU3233,FOTF00101E_0005,Toni,Castiglione,M,ITA
STU3234,FOTF00101E_0005,Biagio,Sabbatini,M,ITA
STU3235,FOTF00101E_0005,Gabriele,Botta,M,ITA
STU3236,FOTF00101E_0005,Roman,Vianello,M,ITA
STU3237,FOTF00101E_0006,Alfio,Tagliafierro,M,ITA
STU3238,FOTF00101E_0006,Ferdinando,Cutuli,M,ITA
STU3239,FOTF00101E_0006,Adelmo,Ferrara,M,NON_ITA
STU3240,FOTF00101E_0006,Angelo,Asmundo,M,ITA
STU3241,FOTF00101E_0006,Simone,Giannotti,M,ITA
STU3242,FOTF00101E_0006,Pompeo,Berlusconi,M,ITA
STU3243,FOTF00101E_0006,Arnulfo,Tomaselli,M,ITA
STU3244,FOTF00101E_0006,Paolo,Contarini,M,ITA
STU3245,FOTF00101E_0006,Amico,Zetticci,M,NON_ITA
STU3246,FOTF00101E_0006,Ricciotti,Brunello,M,ITA
STU3247,FOTF00101E_0006,Maurilio,Veneziano,M,ITA
STU3248,FOTF00101E_0006,Sante,Montecchi,M,ITA
STU3249,FOTF00101E_0006,Donatello,Mezzetta,M,ITA
STU3250,FOTF00101E_0006,Michelangelo,Cicilia,M,ITA
STU3251,FOTF00101E_0006,Gionata,Roccabonella,M,ITA
STU3252,FOTF00101E_0006,Liberto,Balotelli,M,ITA
STU3253,FOTF00101E_0006,Filippo,Scamarcio,M,ITA
STU3254,FOTF00101E_0007,Dante,Basso,M,ITA
STU3255,FOTF00101E_0007,Costanzo,Modigliani,M,ITA
STU3256,FOTF00101E_0007,Alphons,Errani,M,ITA
STU3257,FOTF00101E_0007,Silvestro,Martucci,M,ITA
STU3258,FOTF00101E_0007,Achille,Marazzi,M,ITA
STU3259,FOTF00101E_0007,Fiorenzo,Bongiorno,M,ITA
STU3260,FOTF00101E_0007,Jacopo,Napolitano,M,ITA
STU3261,FOTF00101E_0007,Fabio,Modugno,M,ITA
STU3262,FOTF00101E_0007,Federico,Anguillara,M,ITA
STU3263,FOTF00101E_0007,Benvenuto,Giradello,M,ITA
STU3264,FOTF00101E_0007,Alberico,Bova,M,ITA
STU3265,FOTF00101E_0007,Orazio,Fuseli,M,ITA
STU3266,FOTF00101E_0007,Uberto,Marconi,M,NON_ITA
STU3267,FOTF00101E_0007,Edoardo,Cadorna,M,ITA
STU3268,FOTF00101E_0007,Ruggero,Interminelli,M,ITA
STU3269,FOTF00101E_0007,Coriolano,Piazzi,M,ITA
STU3270,FOTF00101E_0007,Calcedonio,Leonardi,M,NON_ITA
STU3271,FOTF00101E_0008,Cesare,Morrocco,M,ITA
STU3272,FOTF00101E_0008,Piero,Mimun,M,ITA
STU3273,FOTF00101E_0008,Leonardo,Varano,M,NON_ITA
STU3274,FOTF00101E_0008,Alfredo,Tasso,M,ITA
STU3275,FOTF00101E_0008,Mauro,Travia,M,ITA
STU3276,FOTF00101E_0008,Elladio,Salvini,M,ITA
STU3277,FOTF00101E_0008,Salvatore,Avogadro,M,ITA
STU3278,FOTF00101E_0008,Nanni,Morpurgo,M,ITA
STU3279,FOTF00101E_0008,Bernardo,Navarria,M,ITA
STU3280,FOTF00101E_0008,Piergiorgio,Luria,M,ITA
STU3281,FOTF00101E_0008,Lodovico,Badoer,M,ITA
STU3282,FOTF00101E_0008,Dante,Bacosi,M,ITA
STU3283,FOTF00101E_0008,Girolamo,Botta,M,ITA
STU3284,FOTF00101E_0008,Orlando,Caccianemico,M,ITA
STU3285,FOTF00101E_0008,Romeo,Almagià,M,ITA
STU3286,FOTF00101E_0008,Goffredo,Mancini,M,ITA
STU3287,FOTF00101E_0008,Delfino,Miniati,M,NON_ITA
STU3288,FOTF00101E_0009,Nanni,Monduzzi,M,ITA
STU3289,FOTF00101E_0009,Fabio,Scaramucci,M,ITA
STU3290,FOTF00101E_0009,Raimondo,Monicelli,M,ITA
STU3291,FOTF00101E_0009,Bernardo,Belletini,M,ITA
STU3292,FOTF00101E_0009,Lazzaro,Sagese,M,NON_ITA
STU3293,FOTF00101E_0009,Mirco,Dulbecco,M,ITA
STU3294,FOTF00101E_0009,Nicolò,Ceri,M,ITA
STU3295,FOTF00101E_0009,Damiano,Iannucci,M,ITA
STU3296,FOTF00101E_0009,Ivan,Mercantini,M,ITA
STU3297,FOTF00101E_0009,Francesco,Cuomo,M,ITA
STU3298,FOTF00101E_0009,Ricciotti,Moccia,M,ITA
STU3299,FOTF00101E_0009,Sabatino,Emanuelli,M,ITA
STU3300,FOTF00101E_0009,Maurilio,Marini,M,ITA
STU3301,FOTF00101E_0009,Telemaco,Fo,M,ITA
STU3302,FOTF00101E_0009,Piero,Carnera,M,ITA
STU3303,FOTF00101E_0009,Dino,Respighi,M,NON_ITA
STU3304,FOTF00101E_0010,Martino,Lucchesi,M,NON_ITA
STU3305,FOTF00101E_0010,Tiziano,Inzaghi,M,NON_ITA
STU3306,FOTF00101E_0010,Ricciotti,Turchetta,M,ITA
STU3307,FOTF00101E_0010,Annibale,Bondumier,M,ITA
STU3308,FOTF00101E_0010,Amadeo,Cafarchia,M,ITA
STU3309,FOTF00101E_0010,Leonardo,Disdero,M,ITA
STU3310,FOTF00101E_0010,Orlando,Nugnes,M,ITA
STU3311,FOTF00101E_0010,Massimiliano,Verdone,M,ITA
STU3312,FOTF00101E_0010,Gaetano,Zanazzo,M,ITA
STU3313,FOTF00101E_0010,Enzio,Accardo,M,ITA
STU3314,FOTF00101E_0010,Guarino,Barbarigo,M,ITA
STU3315,FOTF00101E_0010,Piero,Cuomo,M,ITA
STU3316,FOTF00101E_0010,Paride,Endrizzi,M,ITA
STU3317,FOTF00101E_0010,Benedetto,Aulenti,M,ITA
STU3318,FOTF00101E_0010,Gustavo,Capone,M,ITA
STU3319,FOTF00101E_0010,Micheletto,Nitto,M,ITA
STU3320,FOTF00101E_0010,Bruno,Soderini,M,ITA
STU3321,FOTF00101E_0010,Coriolano,Bresciani,M,ITA
STU3322,FOTF00101E_0010,Micheletto,Ferragamo,M,ITA
STU3323,FOTF00101E_0010,Bartolomeo,Vespa,M,NON_ITA
STU3324,FOTF00101E_0010,Adriano,Chittolini,M,ITA
STU3325,FOTF00101E_0011,Gianpietro,Sibilia,M,ITA
STU3326,FOTF00101E_0011,Ettore,Casale,M,ITA
STU3327,FOTF00101E_0011,Silvestro,Prati,M,ITA
STU3328,FOTF00101E_0011,Gioffre,Franceschi,M,NON_ITA
STU3329,FOTF00101E_0011,Matteo,Mengolo,M,ITA
STU3330,FOTF00101E_0011,Maurizio,Tamburini,M,ITA
STU3331,FOTF00101E_0011,Enzo,Lombroso,M,ITA
STU3332,FOTF00101E_0011,Tullio,Tutino,M,ITA
STU3333,FOTF00101E_0011,Giosuè,Bacosi,M,NON_ITA
STU3334,FOTF00101E_0011,Oreste,Niscoromni,M,ITA
STU3335,FOTF00101E_0011,Antonino,Trillini,M,NON_ITA
STU3336,FOTF00101E_0011,Bernardo,Battelli,M,ITA
STU3337,FOTF00101E_0011,Annibale,Franzese,M,ITA
STU3338,FOTF00101E_0011,Orazio,Donati,M,ITA
STU3339,FOTF00101E_0011,Dionigi,Cipolla,M,ITA
STU3340,FOTF00101E_0011,Pierangelo,Riccati,M,ITA
STU3341,FOTF00101E_0011,Fabrizio,Verdone,M,ITA
STU3342,FOTF00101E_0011,Domenico,Gangemi,M,ITA
STU3343,FOTF00101E_0011,Leonardo,Camilleri,M,ITA
STU3344,FOTF00101E_0011,Damiano,Navone,M,ITA
STU3345,FOTF00101E_0011,Pasqual,Bergoglio,M,ITA
STU3346,FOTF00101E_0012,Salvi,Sabatini,M,NON_ITA
STU3347,FOTF00101E_0012,Nanni,Dalla,M,NON_ITA
STU3348,FOTF00101E_0012,Ludovico,Necci,M,ITA
STU3349,FOTF00101E_0012,Girolamo,Fantoni,M,ITA
STU3350,FOTF00101E_0012,Dino,Rensi,M,ITA
STU3351,FOTF00101E_0012,Michelangelo,Gottardi,M,ITA
STU3352,FOTF00101E_0012,Carmelo,Maglio,M,ITA
STU3353,FOTF00101E_0012,Stefano,Tomei,M,ITA
STU3354,FOTF00101E_0012,Fedele,Cortese,M,ITA
STU3355,FOTF00101E_0012,Mirco,Abba,M,ITA
STU3356,FOTF00101E_0012,Fulvio,Tropea,M,ITA
STU3357,FOTF00101E_0012,Gianpietro,Paruta,M,NON_ITA
STU3358,FOTF00101E_0012,Pier,Faggiani,M,ITA
STU3359,FOTF00101E_0012,Paride,Ruggeri,M,ITA
STU3360,FOTF00101E_0012,Piero,Iacovelli,M,ITA
STU3361,FOTF00101E_0012,Elmo,Gori,M,ITA
STU3362,FOTF00101E_0012,Severino,Sollima,M,ITA
STU3363,FOTF00101E_0012,Enzo,Calgari,M,ITA
STU3364,FOTF00101E_0012,Enzo,Sansoni,M,ITA
STU3365,FOTF00101E_0012,Michelangelo,Sollima,M,ITA
STU3366,FOTF00101E_0012,Tullio,Sbarbaro,M,ITA
STU3367,FOTF00101E_0013,Giuseppe,Muti,M,ITA
STU3368,FOTF00101E_0013,Giampiero,Naccari,M,ITA
STU3369,FOTF00101E_0013,Gianluigi,Soranzo,M,ITA
STU3370,FOTF00101E_0013,Beppe,Cheda,M,ITA
STU3371,FOTF00101E_0013,Laureano,Cociarelli,M,ITA
STU3372,FOTF00101E_0013,Guarino,Fittipaldi,M,NON_ITA
STU3373,FOTF00101E_0013,Romolo,Puglisi,M,ITA
STU3374,FOTF00101E_0013,Orlando,Iannucci,M,ITA
STU3375,FOTF00101E_0013,Fabrizio,Rosiello,M,ITA
STU3376,FOTF00101E_0013,Cipriano,Antonello,M,ITA
STU3377,FOTF00101E_0013,Alberico,Montalcini,M,ITA
STU3378,FOTF00101E_0013,Emilio,Antelami,M,ITA
STU3379,FOTF00101E_0013,Gustavo,Briccialdi,M,ITA
STU3380,FOTF00101E_0013,Gianmarco,Stucchi,M,NON_ITA
STU3381,FOTF00101E_0013,Michele,Maderna,M,ITA
STU3382,FOTF00101E_0013,Massimo,Scalera,M,ITA
STU3383,FOTF00101E_0013,Giulio,Contrafatto,M,ITA
STU3384,FOTF00101E_0013,Giuliano,Gadda,M,ITA
STU3385,FOTF00101E_0013,Rodolfo,Casale,M,NON_ITA
STU3386,FOTF00101E_0013,Orlando,Piane,M,ITA
STU3387,FOTF00101E_0013,Tullio,Buscetta,M,ITA
STU3388,FOTF00101E_0014,Francesco,Pincherle,M,ITA
STU3389,FOTF00101E_0014,Temistocle,Caboto,M,ITA
STU3390,FOTF00101E_0014,Vito,Notarbartolo,M,ITA
STU3391,FOTF00101E_0014,Ottone,Gaggini,M,ITA
STU3392,FOTF00101E_0014,Elmo,Zarlino,M,ITA
STU3393,FOTF00101E_0014,Napoleone,Sollima,M,ITA
STU3394,FOTF00101E_0014,Laureano,Botticelli,M,ITA
STU3395,FOTF00101E_0014,Telemaco,Mazzocchi,M,ITA
STU3396,FOTF00101E_0014,Gianluca,Gentileschi,M,ITA
STU3397,FOTF00101E_0014,Raffaele,Broggini,M,NON_ITA
STU3398,FOTF00101E_0014,Pierangelo,Olivetti,M,ITA
STU3399,FOTF00101E_0014,Enrico,Peranda,M,ITA
STU3400,FOTF00101E_0014,Saverio,Tiepolo,M,ITA
STU3401,FOTF00101E_0014,Gianmarco,Visintini,M,ITA
STU3402,FOTF00101E_0014,Ruggiero,Villadicani,M,ITA
STU3403,FOTF00101E_0014,Danilo,Gaggini,M,NON_ITA
STU3404,FOTF00101E_0014,Michele,Zarlino,M,ITA
STU3405,FOTF00101E_0014,Gianpaolo,Cortese,M,NON_ITA
STU3406,FOTF00101E_0014,Silvestro,Abate,M,ITA
STU3407,FOTF00101E_0014,Pierpaolo,Sandi,M,ITA
STU3408,FOTF00101E_0015,Luca,Manzoni,M,ITA
STU3409,FOTF00101E_0015,Tullio,Taliani,M,ITA
STU3410,FOTF00101E_0015,Ugo,Giacconi,M,ITA
STU3411,FOTF00101E_0015,Milo,Peruzzi,M,ITA
STU3412,FOTF00101E_0015,Alderano,Basso,M,ITA
STU3413,FOTF00101E_0015,Pierluigi,Fieramosca,M,NON_ITA
STU3414,FOTF00101E_0015,Gianpietro,Durante,M,ITA
STU3415,FOTF00101E_0015,Alberto,Dallapé,M,ITA
STU3416,FOTF00101E_0015,Marcantonio,Detti,M,ITA
STU3417,FOTF00101E_0015,Michelangelo,Vergerio,M,ITA
STU3418,FOTF00101E_0015,Leopoldo,Lamborghini,M,ITA
STU3419,FOTF00101E_0015,Guido,Chittolini,M,ITA
STU3420,FOTF00101E_0015,Alberto,Ceri,M,ITA
STU3421,FOTF00101E_0015,Dionigi,Odescalchi,M,ITA
STU3422,FOTF00101E_0015,Giuseppe,Gregorio,M,ITA
STU3423,FOTF00101E_0015,Severino,Acerbi,M,ITA
STU3424,FOTF00101E_0015,Lazzaro,Rizzoli,M,ITA
STU3425,FOTF00101E_0015,Salvatore,Cicilia,M,NON_ITA
STU3426,FOTF00101E_0015,Filippo,Ruggeri,M,ITA
STU3427,FOTF00101E_0015,Arturo,Gangemi,M,NON_ITA
STU3428,FOTF00101E_0016,Baccio,Bosio,M,ITA
STU3429,FOTF00101E_0016,Gian,Salgari,M,ITA
STU3430,FOTF00101E_0016,Federico,Gullotta,M,NON_ITA
STU3431,FOTF00101E_0016,Sandro,Geraci,M,ITA
STU3432,FOTF00101E_0016,Vito,Baresi,M,ITA
STU3433,FOTF00101E_0016,Piergiorgio,Tartini,M,ITA
STU3434,FOTF00101E_0016,Danilo,Renier,M,ITA
STU3435,FOTF00101E_0016,Armando,Juvara,M,ITA
STU3436,FOTF00101E_0016,Romolo,Lucciano,M,ITA
STU3437,FOTF00101E_0016,Coriolano,Roccabonella,M,NON_ITA
STU3438,FOTF00101E_0016,Liberto,Gangemi,M,ITA
STU3439,FOTF00101E_0016,Daniele,Ceravolo,M,ITA
STU3440,FOTF00101E_0016,Piergiorgio,Galeati,M,ITA
STU3441,FOTF00101E_0016,Silvio,Tacchini,M,ITA
STU3442,FOTF00101E_0016,Ricciotti,Zito,M,ITA
STU3443,FOTF00101E_0016,Emilio,Lancisi,M,NON_ITA
STU3444,FOTF00101E_0016,Lando,Bulzoni,M,ITA
STU3445,FOTF00101E_0016,Federigo,Sansoni,M,ITA
STU3446,FOTF00101E_0016,Gianpietro,Sagese,M,ITA
STU3447,FOTF00101E_0016,Uberto,Asmundo,M,ITA
STU3448,FOTF00101E_0017,Fredo,Mimun,M,ITA
STU3449,FOTF00101E_0017,Delfino,Modiano,M,ITA
STU3450,FOTF00101E_0017,Federico,Zeffirelli,M,ITA
STU3451,FOTF00101E_0017,Ignazio,Porcellato,M,NON_ITA
STU3452,FOTF00101E_0017,Roberto,Ortolani,M,ITA
STU3453,FOTF00101E_0017,Leopoldo,Merisi,M,ITA
STU3454,FOTF00101E_0017,Patrizio,Finotto,M,ITA
STU3455,FOTF00101E_0017,Piergiuseppe,Scarpa,M,ITA
STU3456,FOTF00101E_0017,Eraldo,Antonini,M,ITA
STU3457,FOTF00101E_0017,Oreste,Comboni,M,ITA
STU3458,FOTF00101E_0017,Fabio,Montessori,M,ITA
STU3459,FOTF00101E_0017,Niccolò,Amato,M,NON_ITA
STU3460,FOTF00101E_0017,Adamo,Trobbiani,M,ITA
STU3461,FOTF00101E_0017,Vincentio,Faggiani,M,ITA
STU3462,FOTF00101E_0017,Eraldo,Filzi,M,ITA
STU3463,FOTF00101E_0017,Fiorino,Faugno,M,NON_ITA
STU3464,FOTF00101E_0017,Vittorio,Zacco,M,ITA
STU3465,FOTF00101E_0017,Dario,Capecchi,M,ITA
STU3466,FOTF00101E_0017,Gianni,Giannini,M,ITA
STU3467,FOTF00101E_0017,Toni,Gramsci,M,ITA
STU3468,GERH01000G_0001,Lorenzo,Donà,M,ITA
STU3469,GERH01000G_0001,Galasso,Boito,M,NON_ITA
STU3470,GERH01000G_0001,Dario,Benigni,M,ITA
STU3471,GERH01000G_0001,Giulia,Giannini,F,ITA
STU3472,GERH01000G_0001,Saverio,Pucci,M,ITA
STU3473,GERH01000G_0001,Rosalia,Druso,F,ITA
STU3474,GERH01000G_0001,Baldassare,Bianchi,M,ITA
STU3475,GERH01000G_0001,Renzo,Agostinelli,M,ITA
STU3476,GERH01000G_0001,Melina,Sermonti,F,NON_ITA
STU3477,GERH01000G_0001,Gustavo,Ariosto,M,ITA
STU3478,GERH01000G_0001,Calcedonio,Cutrufo,M,ITA
STU3479,GERH01000G_0001,Gabriella,Morandini,F,ITA
STU3480,GERH01000G_0001,Bettina,Ferrante,F,ITA
STU3481,GERH01000G_0001,Ennio,Mazzi,M,ITA
STU3482,GERH01000G_0001,Annamaria,Lovato,F,ITA
STU3483,GERH01000G_0001,Laureano,Emo,M,ITA
STU3484,GERH01000G_0001,Margherita,Chinnici,F,ITA
STU3485,GERH01000G_0001,Imelda,Zito,F,ITA
STU3486,GERH01000G_0001,Gianfranco,Rubbia,M,ITA
STU3487,GERH01000G_0001,Lara,Casagrande,F,NON_ITA
STU3488,GERH01000G_0001,Matteo,Bernardi,M,ITA
STU3489,GERH01000G_0001,Ugolino,Falcone,M,ITA
STU3490,GERH01000G_0002,Alessio,Romiti,M,ITA
STU3491,GERH01000G_0002,Letizia,Tomaselli,F,ITA
STU3492,GERH01000G_0002,Gustavo,Gradenigo,M,ITA
STU3493,GERH01000G_0002,Sante,Fantoni,M,ITA
STU3494,GERH01000G_0002,Alessandro,Lercari,M,ITA
STU3495,GERH01000G_0002,Gilberto,Chiesa,M,NON_ITA
STU3496,GERH01000G_0002,Roberta,Scarlatti,F,ITA
STU3497,GERH01000G_0002,Donna,Torricelli,F,ITA
STU3498,GERH01000G_0002,Vincenzo,Morabito,M,ITA
STU3499,GERH01000G_0002,Sophia,Montesano,F,ITA
STU3500,GERH01000G_0002,Amanda,Novaro,F,ITA
STU3501,GERH01000G_0002,Rosa,Dallapé,F,ITA
STU3502,GERH01000G_0002,Beppe,Bova,M,ITA
STU3503,GERH01000G_0002,Alfredo,Bongiorno,M,ITA
STU3504,GERH01000G_0002,Margherita,Borromeo,F,ITA
STU3505,GERH01000G_0002,Rosaria,Cadorna,F,NON_ITA
STU3506,GERH01000G_0002,Toni,Lopresti,M,ITA
STU3507,GERH01000G_0002,Luchino,Farnese,M,ITA
STU3508,GERH01000G_0002,Toni,Battaglia,M,ITA
STU3509,GERH01000G_0002,Antonina,Stefanelli,F,NON_ITA
STU3510,GERH01000G_0002,Venancio,Palumbo,M,ITA
STU3511,GERH01000G_0002,Nico,Briccialdi,M,ITA
STU3512,GERH01000G_0003,Giosuè,Casalodi,M,ITA
STU3513,GERH01000G_0003,Emma,Fuseli,F,ITA
STU3514,GERH01000G_0003,Evangelista,Federico,F,NON_ITA
STU3515,GERH01000G_0003,Roberta,Gemito,F,ITA
STU3516,GERH01000G_0003,Isabella,Bersani,F,ITA
STU3517,GERH01000G_0003,Antonia,Nibali,F,ITA
STU3518,GERH01000G_0003,Orlando,Balla,M,ITA
STU3519,GERH01000G_0003,Lauretta,Giannelli,F,ITA
STU3520,GERH01000G_0003,Bettina,Marconi,F,ITA
STU3521,GERH01000G_0003,Gioffre,Padovano,M,ITA
STU3522,GERH01000G_0003,Pier,Scarfoglio,M,ITA
STU3523,GERH01000G_0003,Lando,Brunelleschi,M,ITA
STU3524,GERH01000G_0003,Gianpaolo,Tosi,M,NON_ITA
STU3525,GERH01000G_0003,Severino,Catalano,M,NON_ITA
STU3526,GERH01000G_0003,Luisa,Vergerio,F,ITA
STU3527,GERH01000G_0003,Pellegrino,Baglioni,M,ITA
STU3528,GERH01000G_0003,Corrado,Rosmini,M,ITA
STU3529,GERH01000G_0003,Alina,Abbagnale,F,ITA
STU3530,GERH01000G_0003,Gianluigi,Tamburi,M,ITA
STU3531,GERH01000G_0003,Dionigi,Sansoni,M,ITA
STU3532,GERH01000G_0003,Nino,Chiappetta,M,ITA
STU3533,GERH01000G_0003,Gianpietro,Gangemi,M,ITA
STU3534,GERH01000G_0004,Pietro,Sgalambro,M,NON_ITA
STU3535,GERH01000G_0004,Camillo,Piovani,M,ITA
STU3536,GERH01000G_0004,Arnulfo,Toscanini,M,ITA
STU3537,GERH01000G_0004,Marissa,Santorio,F,ITA
STU3538,GERH01000G_0004,Michelangelo,Innocenti,M,ITA
STU3539,GERH01000G_0004,Ranieri,Boezio,M,ITA
STU3540,GERH01000G_0004,Zaira,Gualtieri,F,ITA
STU3541,GERH01000G_0004,Gioffre,Pascarella,M,ITA
STU3542,GERH01000G_0004,Alderano,Tosto,M,ITA
STU3543,GERH01000G_0004,Laura,Puglisi,F,NON_ITA
STU3544,GERH01000G_0004,Gustavo,Cabrini,M,ITA
STU3545,GERH01000G_0004,Melissa,Ferrabosco,F,ITA
STU3546,GERH01000G_0004,Evangelista,Viola,F,ITA
STU3547,GERH01000G_0004,Amalia,Ligorio,F,ITA
STU3548,GERH01000G_0004,Lolita,Lombroso,F,ITA
STU3549,GERH01000G_0004,Gilberto,Sgalambro,M,ITA
