id_classe,id_docente,nome_docente
CL0954,DOC0035,Melina Monicelli
CL0954,DOC0065,Santino Migliaccio
CL0955,DOC0054,Cipriano Segni
CL0955,DOC0035,Melina Monicelli
CL0955,DOC0033,Sandro Versace-Battaglia
CL0956,DOC0010,Fortunata Ortese
CL0956,DOC0030,Simonetta Troisi
CL0956,DOC0089,Marcella Broschi
CL0957,DOC0023,Luciano Alboni-Rismondo
CL0957,DOC0083,Augusto Alfonsi-Saracino
CL0957,DOC0009,Dott. Giada Mazzocchi
CL0958,DOC0042,Luciana Farinelli
CL0958,DOC0090,Dott. Giulia Ferretti
CL0958,DOC0066,Dott. Fiorino Cannizzaro
CL0959,DOC0014,Elena Gargallo-Borroni
CL0959,DOC0033,Sandro Versace-Battaglia
CL0959,DOC0080,Giacomo Zito
CL0960,DOC0026,Rolando Bulzoni-Mazzanti
CL0960,DOC0024,Ludovica Tremonti
CL0960,DOC0042,Luciana Farinelli
CL0961,DOC0043,Raimondo Navone
CL0961,DOC0029,Tonia Nosiglia
CL0961,DOC0031,Adamo Baglioni
CL0962,DOC0072,Monica Ortolani
CL0962,DOC0096,Elladio Migliaccio
CL0962,DOC0078,Griselda Mazzocchi
CL0963,DOC0058,Bianca Pace
CL0963,DOC0093,Gianluigi Impastato
CL0963,DOC0003,Isabella Mezzetta
CL0964,DOC0031,Adamo Baglioni
CL0964,DOC0057,Elladio Cattaneo
CL0964,DOC0061,Germana Giusti
CL0965,DOC0092,Marco Tornatore
CL0965,DOC0085,Federico Capuana
CL0965,DOC0084,Eraldo Leone
CL0966,DOC0081,Toni Trincavelli
CL0966,DOC0074,Sig.ra Imelda Morricone
CL0966,DOC0020,Sig.ra Paulina Argentero
CL0967,DOC0099,Ilaria Leone
CL0967,DOC0073,Santino Campise
CL0967,DOC0039,Cecilia Correr
CL0968,DOC0035,Melina Monicelli
CL0968,DOC0022,Clelia Notarbartolo
CL0968,DOC0083,Augusto Alfonsi-Saracino
CL0969,DOC0051,Amadeo Acerbi
CL0969,DOC0074,Sig.ra Imelda Morricone
CL0969,DOC0034,Bianca Sauro
CL0970,DOC0010,Fortunata Ortese
CL0970,DOC0049,Luisa Solimena-Olivetti
CL0970,DOC0008,Dott. Gemma Borromini
CL0971,DOC0093,Gianluigi Impastato
CL0971,DOC0083,Augusto Alfonsi-Saracino
CL0971,DOC0045,Claudia Filangieri
CL0972,DOC0007,Elena Alighieri
CL0972,DOC0067,Caterina Boccaccio
CL0972,DOC0090,Dott. Giulia Ferretti
CL0973,DOC0078,Griselda Mazzocchi
CL0973,DOC0028,Melina Prati
CL0973,DOC0019,Marissa Modugno
CL0974,DOC0058,Bianca Pace
CL0974,DOC0077,Hugo Barracco
CL0974,DOC0040,Donatella Pace
CL0975,DOC0030,Simonetta Troisi
CL0975,DOC0014,Elena Gargallo-Borroni
CL0975,DOC0079,Lando Federici
CL0976,DOC0087,Romina Bersani-Rocca
CL0976,DOC0072,Monica Ortolani
CL0976,DOC0026,Rolando Bulzoni-Mazzanti
CL0977,DOC0042,Luciana Farinelli
CL0977,DOC0013,Elisa Lanfranchi
CL0977,DOC0059,Atenulf Pozzecco
CL0978,DOC0010,Fortunata Ortese
CL0978,DOC0068,Ramona Giacconi
CL0978,DOC0084,Eraldo Leone
CL0979,DOC0011,Bruno Cabrini
CL0979,DOC0040,Donatella Pace
CL0979,DOC0024,Ludovica Tremonti
CL0980,DOC0100,Loredana Bocelli
CL0980,DOC0056,Ermenegildo Boccaccio
CL0980,DOC0013,Elisa Lanfranchi
CL0981,DOC0019,Marissa Modugno
CL0981,DOC0052,Sole Bragaglia
CL0981,DOC0061,Germana Giusti
CL0982,DOC0097,Angelina Bataglia
CL0982,DOC0055,Imelda Scamarcio
CL0982,DOC0032,Annamaria Trevisani
CL0983,DOC0068,Ramona Giacconi
CL0983,DOC0049,Luisa Solimena-Olivetti
CL0983,DOC0023,Luciano Alboni-Rismondo
CL0984,DOC0034,Bianca Sauro
CL0984,DOC0045,Claudia Filangieri
CL0984,DOC0077,Hugo Barracco
CL0985,DOC0027,Gelsomina Antonioni
CL0985,DOC0057,Elladio Cattaneo
CL0985,DOC0085,Federico Capuana
CL0986,DOC0049,Luisa Solimena-Olivetti
CL0986,DOC0067,Caterina Boccaccio
CL0986,DOC0068,Ramona Giacconi
CL0987,DOC0004,Etta Cassarà
CL0987,DOC0007,Elena Alighieri
CL0987,DOC0070,Piergiorgio Scaramucci
CL0988,DOC0064,Durante Fischetti-Trentini
CL0988,DOC0070,Piergiorgio Scaramucci
CL0988,DOC0059,Atenulf Pozzecco
CL0989,DOC0077,Hugo Barracco
CL0989,DOC0086,Gioele Lippomano-Brancaccio
CL0989,DOC0072,Monica Ortolani
CL0990,DOC0088,Carla Gasperi
CL0990,DOC0093,Gianluigi Impastato
CL0990,DOC0051,Amadeo Acerbi
CL0991,DOC0100,Loredana Bocelli
CL0991,DOC0079,Lando Federici
CL0991,DOC0036,Gaspare Vecellio
CL0992,DOC0019,Marissa Modugno
CL0992,DOC0085,Federico Capuana
CL0992,DOC0058,Bianca Pace
CL0993,DOC0062,Serena Gradenigo-Pareto
CL0993,DOC0071,Ramona Piazzi
CL0993,DOC0012,Barbara Granatelli
CL0994,DOC0069,Dino Caccianemico
CL0994,DOC0098,Bianca Satta
CL0994,DOC0081,Toni Trincavelli
CL0995,DOC0040,Donatella Pace
CL0995,DOC0049,Luisa Solimena-Olivetti
CL0995,DOC0045,Claudia Filangieri
CL0996,DOC0058,Bianca Pace
CL0996,DOC0041,Mariano Redi
CL0996,DOC0021,Annunziata Malenchini-Caruso
CL0997,DOC0087,Romina Bersani-Rocca
CL0997,DOC0021,Annunziata Malenchini-Caruso
CL0997,DOC0090,Dott. Giulia Ferretti
CL0998,DOC0063,Piergiorgio Curatoli-Battelli
CL0998,DOC0044,Bianca Pagliaro
CL0998,DOC0095,Ennio Leonetti
