id_studente,id_classe,nome,cognome,genere,cittadinanza
STU02580,CL0304,Nanni,Gaito,M,ITA
STU02581,CL0304,Pier,Filangieri,M,ITA
STU02582,CL0304,Pierangelo,Valguarnera,M,ITA
STU02583,CL0304,Flavia,Ottino,F,ITA
STU02584,CL0304,Lina,Zoppetto,F,ITA
STU02585,CL0304,Saverio,Tommaseo,M,ITA
STU02586,CL0304,Gionata,Broggini,M,NON_ITA
STU02587,CL0304,Alphons,Bottigliero,M,ITA
STU02588,CL0305,Leonardo,Binaghi,M,ITA
STU02589,CL0305,Ruggiero,Botta,M,ITA
STU02590,CL0305,Delfino,Mogherini,M,ITA
STU02591,CL0305,Riccardo,Campise,M,ITA
STU02592,CL0305,Rosario,Bonomo,M,ITA
STU02593,CL0305,Francesco,Impastato,M,ITA
STU02594,CL0305,Lorenzo,Brancaccio,M,ITA
STU02595,CL0306,Oreste,Castelli,M,ITA
STU02596,CL0306,Adelasia,Valentino,F,ITA
STU02597,CL0306,Giosuè,Ferragamo,M,ITA
STU02598,CL0306,Biagio,Turci,M,ITA
STU02599,CL0306,Marcantonio,Terragni,M,ITA
STU02600,CL0306,Galasso,Poerio,M,ITA
STU02601,CL0306,Laureano,Anguillara,M,ITA
STU02602,CL0306,Michelotto,Palombi,M,ITA
STU02603,CL0306,Calcedonio,Mastandrea,M,ITA
STU02604,CL0306,Pierangelo,Luciani,M,ITA
STU02605,CL0307,Virgilio,Pavanello,M,ITA
STU02606,CL0307,Giampaolo,Giorgetti,M,ITA
STU02607,CL0307,Calogero,Avogadro,M,ITA
STU02608,CL0307,Antonello,Druso,M,ITA
STU02609,CL0307,Vittoria,Caffarelli,F,ITA
STU02610,CL0307,Enzo,Malpighi,M,ITA
STU02611,CL0307,Laura,Navone,F,ITA
STU02612,CL0307,Rembrandt,Praga,M,ITA
STU02613,CL0308,Valeria,Soderini,F,ITA
STU02614,CL0308,Ettore,Ferrata,M,ITA
STU02615,CL0308,Gianpietro,Barzini,M,ITA
STU02616,CL0308,Giampiero,Turchi,M,ITA
STU02617,CL0308,Flavio,Sokolov,M,ITA
STU02618,CL0308,Silvestro,Tomasetti,M,ITA
STU02619,CL0308,Annibale,Naccari,M,ITA
STU02620,CL0308,Raffaele,Anichini,M,ITA
STU02621,CL0308,Ippazio,Baglioni,M,ITA
STU02622,CL0308,Uberto,Saragat,M,ITA
STU02623,CL0309,Annibale,Scaduto,M,ITA
STU02624,CL0309,Saverio,Morellato,M,ITA
STU02625,CL0309,Alberico,Venturi,M,ITA
STU02626,CL0309,Tonino,Bersani,M,ITA
STU02627,CL0309,Alfredo,Avogadro,M,NON_ITA
STU02628,CL0309,Flavio,Polizzi,M,ITA
STU02629,CL0309,Orazio,Cerutti,M,ITA
STU02630,CL0309,Riccardo,Mazzanti,M,ITA
STU02631,CL0309,Rembrandt,Salvo,M,ITA
STU02632,CL0309,Amico,Siffredi,M,NON_ITA
STU02633,CL0310,Ansaldo,Federici,M,ITA
STU02634,CL0310,Nicolò,Antonetti,M,ITA
STU02635,CL0310,Pina,Veneziano,F,ITA
STU02636,CL0310,Ennio,Fogazzaro,M,ITA
STU02637,CL0310,Alessio,Dossetti,M,ITA
STU02638,CL0310,Antonio,Verri,M,ITA
STU02639,CL0310,Mariano,Donati,M,ITA
STU02640,CL0310,Marina,Anastasi,F,ITA
STU02641,CL0310,Ludovico,Borroni,M,ITA
STU02642,CL0310,Vittorio,Marini,M,ITA
STU02643,CL0311,Pier,Carducci,M,ITA
STU02644,CL0311,Paride,Geraci,M,NON_ITA
STU02645,CL0311,Roberto,Perozzo,M,ITA
STU02646,CL0311,Bernardo,Marrone,M,ITA
STU02647,CL0311,Graziano,Bodoni,M,ITA
STU02648,CL0311,Guido,Mazzini,M,ITA
STU02649,CL0311,Michele,Rossi,M,ITA
STU02650,CL0312,Renzo,Scarfoglio,M,ITA
STU02651,CL0312,Fausto,Mantegna,M,ITA
STU02652,CL0312,Ennio,Zabarella,M,ITA
STU02653,CL0312,Rembrandt,Onisto,M,ITA
STU02654,CL0312,Silvio,Amato,M,ITA
STU02655,CL0312,Ennio,Piovani,M,NON_ITA
STU02656,CL0312,Fredo,Romiti,M,ITA
STU02657,CL0312,Lodovico,Argan,M,ITA
STU02658,CL0312,Paoletta,Zoppetti,F,ITA
STU02659,CL0313,Atenulf,Surian,M,NON_ITA
STU02660,CL0313,Tonia,Gramsci,F,ITA
STU02661,CL0313,Coluccio,Tozzo,M,ITA
STU02662,CL0313,Ermanno,Bignami,M,ITA
STU02663,CL0313,Greco,Lombardo,M,ITA
STU02664,CL0313,Alessio,Impastato,M,ITA
STU02665,CL0313,Serafina,Tasso,F,ITA
STU02666,CL0313,Marco,Camanni,M,ITA
STU02667,CL0313,Gioffre,Bonino,M,ITA
STU02668,CL0313,Armando,Luzi,M,ITA
STU02669,CL0314,Paolo,Castioni,M,ITA
STU02670,CL0314,Bruno,Barracco,M,ITA
STU02671,CL0314,Massimiliano,Mercantini,M,ITA
STU02672,CL0314,Paride,Borzomì,M,ITA
STU02673,CL0314,Lando,Cuda,M,ITA
STU02674,CL0314,Alessia,Polizzi,F,ITA
STU02675,CL0314,Marco,Antonacci,M,ITA
STU02676,CL0314,Antonio,Interiano,M,ITA
STU02677,CL0314,Rocco,Doglioni,M,ITA
STU02678,CL0315,Venancio,Lattuada,M,ITA
STU02679,CL0315,Rosario,Barsanti,M,ITA
STU02680,CL0315,Rocco,Staglieno,M,ITA
STU02681,CL0315,Raffaello,Pelli,M,ITA
STU02682,CL0315,Leonardo,Emanuelli,M,ITA
STU02683,CL0315,Armando,Vitturi,M,ITA
STU02684,CL0315,Tullio,Santoro,M,ITA
STU02685,CL0316,Giulia,Manolesso,F,ITA
STU02686,CL0316,Serena,Ferretti,F,ITA
STU02687,CL0316,Ludovica,Petralli,F,ITA
STU02688,CL0316,Federigo,Marino,M,ITA
STU02689,CL0316,Rolando,Satta,M,ITA
STU02690,CL0316,Rolando,Palazzo,M,ITA
STU02691,CL0316,Ottone,Bosio,M,ITA
STU02692,CL0316,Ippazio,Marinetti,M,NON_ITA
STU02693,CL0316,Susanna,Pisani,F,ITA
STU02694,CL0317,Eugenia,Curci,F,ITA
STU02695,CL0317,Franco,Piccio,M,ITA
STU02696,CL0317,Greco,Muti,M,ITA
STU02697,CL0317,Pellegrino,Platini,M,ITA
STU02698,CL0317,Ferdinando,Ariosto,M,ITA
STU02699,CL0317,Gianpaolo,Rismondo,M,NON_ITA
STU02700,CL0317,Michelangelo,Tarantini,M,NON_ITA
STU02701,CL0317,Rita,Mogherini,F,NON_ITA
STU02702,CL0317,Priscilla,Villarosa,F,ITA
STU02703,CL0318,Gino,Valmarana,M,ITA
STU02704,CL0318,Achille,Terragni,M,ITA
STU02705,CL0318,Carmelo,Piccinni,M,ITA
STU02706,CL0318,Sebastiano,Zetticci,M,ITA
STU02707,CL0318,Ermenegildo,Ioppi,M,ITA
STU02708,CL0318,Toni,Magrassi,M,ITA
STU02709,CL0318,Romolo,Traetta,M,ITA
STU02710,CL0318,Osvaldo,Ferretti,M,ITA
STU02711,CL0318,Beatrice,Asprucci,F,NON_ITA
STU02712,CL0318,Coriolano,Flaiano,M,ITA
STU02713,CL0319,Saverio,Marinetti,M,ITA
STU02714,CL0319,Daniele,Interminelli,M,ITA
STU02715,CL0319,Edoardo,Abate,M,ITA
STU02716,CL0319,Piermaria,Loredan,M,ITA
STU02717,CL0319,Marcella,Casini,F,ITA
STU02718,CL0319,Lidia,Binaghi,F,ITA
STU02719,CL0319,Ignazio,Mocenigo,M,ITA
STU02720,CL0319,Silvestro,Farina,M,ITA
STU02721,CL0320,Donatella,Pavarotti,F,ITA
STU02722,CL0320,Danilo,Caccianemico,M,ITA
STU02723,CL0320,Pietro,Cardano,M,ITA
STU02724,CL0320,Ornella,Caccioppoli,F,ITA
STU02725,CL0320,Enzo,Maspero,M,ITA
STU02726,CL0320,Flavia,Michelangeli,F,ITA
STU02727,CL0320,Agostino,Borgia,M,ITA
STU02728,CL0320,Pellegrino,Dovara,M,ITA
STU02729,CL0320,Giulia,Infantino,F,ITA
STU02730,CL0321,Raffaello,Fornaciari,M,ITA
STU02731,CL0321,Nicoletta,Ottino,F,ITA
STU02732,CL0321,Martina,Bulzoni,F,ITA
STU02733,CL0321,Giovanni,Piccio,M,ITA
STU02734,CL0321,Roberto,Zampa,M,ITA
STU02735,CL0321,Achille,Frescobaldi,M,ITA
STU02736,CL0321,Marina,Grifeo,F,ITA
STU02737,CL0321,Simone,Gianvecchio,M,ITA
STU02738,CL0322,Giorgia,Comeriato,F,ITA
STU02739,CL0322,Mario,Verga,M,ITA
STU02740,CL0322,Piergiorgio,Babato,M,ITA
STU02741,CL0322,Antonino,Zabarella,M,ITA
STU02742,CL0322,Patrizia,Carfagna,F,ITA
STU02743,CL0322,Gioffre,Abbagnale,M,ITA
STU02744,CL0322,Sonia,Dossi,F,ITA
STU02745,CL0323,Aldo,Marini,M,ITA
STU02746,CL0323,Giulio,Guarneri,M,ITA
STU02747,CL0323,Carlo,Persico,M,ITA
STU02748,CL0323,Francesco,Brancaccio,M,ITA
STU02749,CL0323,Ezio,Gianvecchio,M,ITA
STU02750,CL0323,Toni,Doria,M,ITA
STU02751,CL0323,Bruno,Mantegna,M,ITA
STU02752,CL0323,Massimo,Cignaroli,M,ITA
STU02753,CL0324,Luca,Guarneri,M,ITA
STU02754,CL0324,Franco,Dellucci,M,ITA
STU02755,CL0324,Micheletto,Segrè,M,ITA
STU02756,CL0324,Pierangelo,Pezzali,M,ITA
STU02757,CL0324,Elladio,Dandolo,M,NON_ITA
STU02758,CL0324,Greco,Falier,M,ITA
STU02759,CL0324,Luchino,Pace,M,ITA
STU02760,CL0324,Adriano,Soprano,M,ITA
STU02761,CL0324,Rembrandt,Ginesio,M,ITA
STU02762,CL0324,Gioele,Togliatti,M,ITA
STU02763,CL0325,Dante,Briccialdi,M,ITA
STU02764,CL0325,Orazio,Camiscione,M,ITA
STU02765,CL0325,Ludovico,Filippini,M,ITA
STU02766,CL0325,Federigo,Calarco,M,ITA
STU02767,CL0325,Tullio,Vigliotti,M,ITA
STU02768,CL0325,Ugo,Parri,M,ITA
STU02769,CL0325,Guarino,Russo,M,ITA
STU02770,CL0325,Pasquale,Volta,M,ITA
STU02771,CL0326,Martino,Sandi,M,ITA
STU02772,CL0326,Gioele,Aporti,M,ITA
STU02773,CL0326,Tiziano,Matteotti,M,ITA
STU02774,CL0326,Pierluigi,Pistoletto,M,ITA
STU02775,CL0326,Piero,Rienzo,M,NON_ITA
STU02776,CL0326,Telemaco,Lollobrigida,M,ITA
STU02777,CL0326,Arnulfo,Mozart,M,ITA
STU02778,CL0326,Ronaldo,Gianetti,M,ITA
STU02779,CL0326,Michelangelo,Virgilio,M,ITA
STU02780,CL0327,Benito,Brancaccio,M,ITA
STU02781,CL0327,Puccio,Micca,M,ITA
STU02782,CL0327,Gian,Pagnotto,M,ITA
STU02783,CL0327,Edoardo,Bramante,M,ITA
STU02784,CL0327,Tina,Solari,F,ITA
STU02785,CL0327,Puccio,Botta,M,ITA
STU02786,CL0327,Bianca,Caccianemico,F,ITA
STU02787,CL0328,Amico,Guidone,M,ITA
STU02788,CL0328,Luigina,Sansoni,F,ITA
STU02789,CL0328,Lando,Cremonesi,M,ITA
STU02790,CL0328,Simone,Morricone,M,ITA
STU02791,CL0328,Viridiana,Travaglia,F,ITA
STU02792,CL0328,Benito,Smirnoff,M,ITA
STU02793,CL0328,Rocco,Chinnici,M,ITA
STU02794,CL0329,Gionata,Bottaro,M,ITA
STU02795,CL0329,Augusto,Vattimo,M,ITA
STU02796,CL0329,Gian,Emanuelli,M,ITA
STU02797,CL0329,Adriana,Canali,F,ITA
STU02798,CL0329,Jacopo,Druso,M,ITA
STU02799,CL0329,Ruggiero,Redi,M,ITA
STU02800,CL0329,Gastone,Notarbartolo,M,ITA
STU02801,CL0329,Ronaldo,Ligorio,M,ITA
STU02802,CL0330,Dionigi,Pistoletto,M,ITA
STU02803,CL0330,Giampiero,Zanzi,M,ITA
STU02804,CL0330,Filippo,Tamburello,M,ITA
STU02805,CL0330,Giovanni,Missoni,M,ITA
STU02806,CL0330,Roberto,Maderno,M,ITA
STU02807,CL0330,Ermanno,Zampa,M,ITA
STU02808,CL0330,Simonetta,Tozzi,F,ITA
STU02809,CL0330,Orazio,Pelli,M,ITA
STU02810,CL0330,Fausto,Traversa,M,ITA
STU02811,CL0330,Pompeo,Tasca,M,ITA
STU02812,CL0331,Gustavo,Cainero,M,ITA
STU02813,CL0331,Alessandro,Balbi,M,ITA
STU02814,CL0331,Giuseppina,Ariosto,F,ITA
STU02815,CL0331,Lorenzo,Pelli,M,ITA
STU02816,CL0331,Orazio,Pignatti,M,ITA
STU02817,CL0331,Fredo,Altera,M,ITA
STU02818,CL0331,Arturo,Tirabassi,M,NON_ITA
STU02819,CL0331,Guglielmo,Gucci,M,ITA
STU02820,CL0331,Beppe,Argentero,M,ITA
STU02821,CL0331,Raffaele,Zampa,M,ITA
STU02822,CL0332,Pina,Mazzanti,F,ITA
STU02823,CL0332,Mariano,Malaparte,M,ITA
STU02824,CL0332,Natalia,Guinizzelli,F,ITA
STU02825,CL0332,Costantino,Ceschi,M,ITA
STU02826,CL0332,Oreste,Botticelli,M,ITA
STU02827,CL0332,Roberto,Nolcini,M,ITA
STU02828,CL0332,Angelo,Anguillara,M,ITA
STU02829,CL0332,Ennio,Falcone,M,ITA
STU02830,CL0332,Virgilio,Lucchesi,M,ITA
STU02831,CL0333,Tiziana,Comeriato,F,ITA
STU02832,CL0333,Panfilo,Argurio,M,ITA
STU02833,CL0333,Livia,Satta,F,ITA
STU02834,CL0333,Antonia,Bresciani,F,ITA
STU02835,CL0333,Piermaria,Buscetta,M,ITA
STU02836,CL0333,Domenico,Benigni,M,ITA
STU02837,CL0333,Licia,Segrè,F,ITA
STU02838,CL0333,Giustino,Flaiano,M,ITA
STU02839,CL0333,Maria,Morabito,F,NON_ITA
STU02840,CL0334,Letizia,Tonisto,F,ITA
STU02841,CL0334,Elisa,Marzorati,F,ITA
STU02842,CL0334,Aldo,Cesaroni,M,ITA
STU02843,CL0334,Amalia,Zamengo,F,ITA
STU02844,CL0334,Pasqual,Campano,M,ITA
STU02845,CL0334,Dino,Faugno,M,ITA
STU02846,CL0334,Donna,Trentin,F,ITA
STU02847,CL0334,Sylvia,Nonis,F,ITA
STU02848,CL0334,Vanessa,Ferrante,F,ITA
STU02849,CL0335,Orazio,Storladi,M,ITA
STU02850,CL0335,Mariana,Geraci,F,ITA
STU02851,CL0335,Angelica,Flaiano,F,ITA
STU02852,CL0335,Gianpietro,Moresi,M,ITA
STU02853,CL0335,Piersanti,Parri,M,ITA
STU02854,CL0335,Gino,Antonacci,M,ITA
STU02855,CL0335,Elena,Iannotti,F,ITA
STU02856,CL0336,Ubaldo,Basso,M,ITA
STU02857,CL0336,Gastone,Pininfarina,M,ITA
STU02858,CL0336,Gemma,Corradi,F,ITA
STU02859,CL0336,Baccio,Perini,M,ITA
STU02860,CL0336,Uberto,Borsiere,M,ITA
STU02861,CL0336,Patrizio,Bottaro,M,NON_ITA
STU02862,CL0336,Michele,Vezzali,M,ITA
STU02863,CL0336,Antonio,Boiardo,M,NON_ITA
STU02864,CL0336,Gianluigi,Ossola,M,ITA
STU02865,CL0337,Stella,Mancini,F,ITA
STU02866,CL0337,Rolando,Alfieri,M,ITA
STU02867,CL0337,Biagio,Montesano,M,ITA
STU02868,CL0337,Carla,Chiaramonte,F,ITA
STU02869,CL0337,Imelda,Stefanelli,F,ITA
STU02870,CL0337,Tullio,Pirelli,M,ITA
STU02871,CL0337,Santino,Mazzocchi,M,ITA
STU02872,CL0337,Lisa,Costalonga,F,ITA
STU02873,CL0338,Bianca,Petralli,F,ITA
STU02874,CL0338,Maria,Sbarbaro,F,ITA
STU02875,CL0338,Orlando,Stradivari,M,ITA
STU02876,CL0338,Matteo,Pacelli,M,ITA
STU02877,CL0338,Santino,Gualtieri,M,ITA
STU02878,CL0338,Ottavio,Bignardi,M,ITA
STU02879,CL0338,Gabriella,Filzi,F,ITA
STU02880,CL0339,Elisa,Crisafulli,F,ITA
STU02881,CL0339,Ermes,Volta,M,ITA
STU02882,CL0339,Ninetta,Alighieri,F,ITA
STU02883,CL0339,Stefania,Albertini,F,ITA
STU02884,CL0339,Gianpaolo,Travaglio,M,ITA
STU02885,CL0339,Giulia,Tosi,F,ITA
STU02886,CL0339,Gelsomina,Bernardini,F,ITA
STU02887,CL0340,Margherita,Cabrini,F,ITA
STU02888,CL0340,Romolo,Guarneri,M,ITA
STU02889,CL0340,Olga,Tosi,F,ITA
STU02890,CL0340,Lodovico,Nordio,M,ITA
STU02891,CL0340,Fabio,Pellegrini,M,ITA
STU02892,CL0340,Loredana,Cimarosa,F,ITA
STU02893,CL0340,Ippazio,Scotti,M,ITA
STU02894,CL0340,Gabriele,Pedroni,M,ITA
STU02895,CL0340,Arnulfo,Caetani,M,ITA
STU02896,CL0340,Lolita,Canil,F,ITA
STU02897,CL0341,Baldassare,Cutuli,M,ITA
STU02898,CL0341,Irma,Migliaccio,F,ITA
STU02899,CL0341,Ettore,Cesaroni,M,ITA
STU02900,CL0341,Bartolomeo,Scarponi,M,ITA
STU02901,CL0341,Guido,Giannone,M,ITA
STU02902,CL0341,Patrizio,Luria,M,ITA
STU02903,CL0341,Ignazio,Tedesco,M,ITA
STU02904,CL0341,Geronimo,Santoro,M,ITA
STU02905,CL0342,Annunziata,Lussu,F,ITA
STU02906,CL0342,Fiorenzo,Mezzetta,M,ITA
STU02907,CL0342,Elladio,Castiglione,M,ITA
STU02908,CL0342,Agnolo,Sagnelli,M,ITA
STU02909,CL0342,Caterina,Morabito,F,ITA
STU02910,CL0342,Elena,Zanazzo,F,ITA
STU02911,CL0342,Simone,Cabibbo,M,ITA
STU02912,CL0342,Aldo,Palombi,M,NON_ITA
STU02913,CL0342,Salvi,Filippelli,M,ITA
STU02914,CL0343,Giulietta,Malacarne,F,ITA
STU02915,CL0343,Tina,Fuseli,F,ITA
STU02916,CL0343,Maura,Pizziol,F,ITA
STU02917,CL0343,Roberta,Venditti,F,ITA
STU02918,CL0343,Cecilia,Montanariello,F,ITA
STU02919,CL0343,Piersanti,Morpurgo,M,NON_ITA
STU02920,CL0343,Milo,Galvani,M,ITA
STU02921,CL0343,Orazio,Pontecorvo,M,ITA
STU02922,CL0344,Luchino,Seddio,M,ITA
STU02923,CL0344,Rocco,Ciani,M,ITA
STU02924,CL0344,Cristina,Montalcini,F,ITA
STU02925,CL0344,Annetta,Cammarata,F,ITA
STU02926,CL0344,Ivo,Munari,M,ITA
STU02927,CL0344,Annunziata,Cignaroli,F,ITA
STU02928,CL0344,Durante,Giannini,M,ITA
STU02929,CL0344,Costanzo,Dulbecco,M,ITA
STU02930,CL0344,Piermaria,Giorgetti,M,ITA
STU02931,CL0344,Dino,Garrone,M,ITA
STU02932,CL0345,Atenulf,Boldù,M,NON_ITA
STU02933,CL0345,Galasso,Tutino,M,ITA
STU02934,CL0345,Camilla,Ossani,F,ITA
STU02935,CL0345,Alberico,Valier,M,ITA
STU02936,CL0345,Ignazio,Missoni,M,ITA
STU02937,CL0345,Iolanda,Pontecorvo,F,ITA
STU02938,CL0345,Donato,Manolesso,M,ITA
STU02939,CL0345,Lidia,Agazzi,F,ITA
STU02940,CL0345,Rocco,Brugnaro,M,ITA
STU02941,CL0346,Virgilio,Mascagni,M,ITA
STU02942,CL0346,Sergius,Mantegna,M,ITA
STU02943,CL0346,Virgilio,Nugnes,M,ITA
STU02944,CL0346,Ansaldo,Bettoni,M,NON_ITA
STU02945,CL0346,Bianca,Jacuzzi,F,NON_ITA
STU02946,CL0346,Luchino,Curatoli,M,ITA
STU02947,CL0346,Telemaco,Verdi,M,ITA
STU02948,CL0346,Francesca,Iannuzzi,F,ITA
STU02949,CL0346,Daria,Barcella,F,ITA
STU02950,CL0347,Elisa,Faranda,F,ITA
STU02951,CL0347,Bianca,Soderini,F,ITA
STU02952,CL0347,Pierluigi,Zamorani,M,ITA
STU02953,CL0347,Diana,Samele,F,ITA
STU02954,CL0347,Raffaele,Venditti,M,ITA
STU02955,CL0347,Concetta,Bellò,F,ITA
STU02956,CL0347,Silvia,Murri,F,NON_ITA
STU02957,CL0347,Gioachino,Desio,M,ITA
STU02958,CL0347,Rosaria,Mazzi,F,ITA
STU02959,CL0348,Edoardo,Ajello,M,ITA
STU02960,CL0348,Eraldo,Antonelli,M,ITA
STU02961,CL0348,Umberto,Mortati,M,ITA
STU02962,CL0348,Tonino,Alfonsi,M,ITA
STU02963,CL0348,Monica,Trentin,F,ITA
STU02964,CL0348,Atenulf,Broschi,M,ITA
STU02965,CL0348,Paride,Carfagna,M,ITA
STU02966,CL0348,Danilo,Liverotti,M,NON_ITA
STU02967,CL0349,Leopoldo,Goldoni,M,ITA
STU02968,CL0349,Zaira,Bonanno,F,ITA
STU02969,CL0349,Mariano,Antonini,M,ITA
STU02970,CL0349,Adelasia,Moresi,F,ITA
STU02971,CL0349,Jolanda,Calbo,F,NON_ITA
STU02972,CL0349,Manuel,Caironi,M,ITA
STU02973,CL0349,Beatrice,Salvo,F,ITA
STU02974,CL0350,Maria,Renier,F,ITA
STU02975,CL0350,Donatello,Argentero,M,ITA
STU02976,CL0350,Olga,Barsanti,F,ITA
STU02977,CL0350,Benvenuto,Coppola,M,ITA
STU02978,CL0350,Orlando,Fantini,M,ITA
STU02979,CL0350,Greca,Luria,F,ITA
STU02980,CL0350,Gioacchino,Basso,M,ITA
STU02981,CL0350,Giustino,Roero,M,ITA
STU02982,CL0350,Allegra,Bettoni,F,ITA
STU02983,CL0351,Arsenio,Odescalchi,M,ITA
STU02984,CL0351,Amleto,Boito,M,ITA
STU02985,CL0351,Telemaco,Boccherini,M,ITA
STU02986,CL0351,Gilberto,Schicchi,M,ITA
STU02987,CL0351,Patrizia,Angiolello,F,NON_ITA
STU02988,CL0351,Gelsomina,Aporti,F,NON_ITA
STU02989,CL0351,Stefania,Palmisano,F,ITA
STU02990,CL0351,Giuseppe,Cadorna,M,ITA
STU02991,CL0352,Maria,Fieramosca,F,ITA
STU02992,CL0352,Elmo,Dalla,M,ITA
STU02993,CL0352,Claudio,Bettin,M,ITA
STU02994,CL0352,Raffaello,Morlacchi,M,ITA
STU02995,CL0352,Fiorenzo,Sabbatini,M,ITA
STU02996,CL0352,Ermes,Natta,M,ITA
STU02997,CL0352,Gianluigi,Cicilia,M,NON_ITA
STU02998,CL0352,Giorgio,Carnera,M,ITA
STU02999,CL0352,Enzo,Scalfaro,M,ITA
STU03000,CL0352,Carlo,Pagliaro,M,ITA
STU03001,CL0353,Fredo,Ceri,M,ITA
STU03002,CL0353,Napoleone,Dibiasi,M,ITA
STU03003,CL0353,Tonino,Giannotti,M,ITA
STU03004,CL0353,Elmo,Migliaccio,M,ITA
STU03005,CL0353,Vito,Tornatore,M,ITA
STU03006,CL0353,Puccio,Majewski,M,ITA
STU03007,CL0353,Martino,Mercantini,M,ITA
STU03008,CL0353,Giosuè,Curatoli,M,ITA
STU03009,CL0353,Ernesto,Brancaccio,M,ITA
STU03010,CL0354,Stefano,Petrassi,M,ITA
STU03011,CL0354,Ludovica,Grisoni,F,ITA
STU03012,CL0354,Arnulfo,Valier,M,ITA
STU03013,CL0354,Manuel,Perozzo,M,ITA
STU03014,CL0354,Annetta,Balotelli,F,ITA
STU03015,CL0354,Guido,Giammusso,M,ITA
STU03016,CL0354,Mauro,Bartoli,M,ITA
STU03017,CL0354,Luca,Saffi,M,ITA
STU03018,CL0354,Luca,Ginesio,M,ITA
STU03019,CL0355,Lorenzo,Giovine,M,NON_ITA
STU03020,CL0355,Ignazio,Cagnin,M,ITA
STU03021,CL0355,Rita,Gaiatto,F,ITA
STU03022,CL0355,Rossana,Matteotti,F,ITA
STU03023,CL0355,Letizia,Aldobrandi,F,ITA
STU03024,CL0355,Roman,Cusano,M,NON_ITA
STU03025,CL0355,Arturo,Desio,M,ITA
STU03026,CL0355,Piermaria,Roncalli,M,ITA
STU03027,CL0356,Ottavio,Capone,M,ITA
STU03028,CL0356,Alessandro,Gigli,M,ITA
STU03029,CL0356,Salvi,Armellini,M,ITA
STU03030,CL0356,Piermaria,Geraci,M,ITA
STU03031,CL0356,Vincentio,Gentileschi,M,ITA
STU03032,CL0356,Raffaele,Battisti,M,ITA
STU03033,CL0356,Amleto,Bevilacqua,M,ITA
STU03034,CL0357,Azeglio,Zecchini,M,ITA
STU03035,CL0357,Ferdinando,Migliaccio,M,ITA
STU03036,CL0357,Emilio,Olivetti,M,ITA
STU03037,CL0357,Gianluigi,Norbiato,M,ITA
STU03038,CL0357,Piersanti,Borroni,M,ITA
STU03039,CL0357,Gianfranco,Baglioni,M,ITA
STU03040,CL0357,Roberto,Baracca,M,ITA
STU03041,CL0357,Bartolomeo,Ruberto,M,ITA
STU03042,CL0357,Giancarlo,Salieri,M,ITA
STU03043,CL0357,Biagio,Druso,M,ITA
STU03044,CL0358,Leonardo,Paruta,M,ITA
STU03045,CL0358,Rosario,Desio,M,ITA
STU03046,CL0358,Raffaello,Vergerio,M,ITA
STU03047,CL0358,Giampaolo,Salgari,M,ITA
STU03048,CL0358,Mariano,Bonino,M,ITA
STU03049,CL0358,Antonia,Biagiotti,F,NON_ITA
STU03050,CL0358,Galasso,Cagnotto,M,ITA
STU03051,CL0358,Ruggiero,Mondaini,M,ITA
STU03052,CL0359,Michele,Gradenigo,M,ITA
STU03053,CL0359,Lando,Costalonga,M,ITA
STU03054,CL0359,Calogero,Dibiasi,M,ITA
STU03055,CL0359,Galasso,Montanari,M,ITA
STU03056,CL0359,Claudio,Zamorani,M,NON_ITA
STU03057,CL0359,Delfino,Beccheria,M,NON_ITA
STU03058,CL0359,Cipriano,Giusti,M,ITA
STU03059,CL0359,Calogero,Marcacci,M,ITA
STU03060,CL0359,Arnulfo,Guarato,M,NON_ITA
STU03061,CL0360,Lodovico,Ferrata,M,ITA
STU03062,CL0360,Gioacchino,Fo,M,NON_ITA
STU03063,CL0360,Antonella,Gualandi,F,ITA
STU03064,CL0360,Fredo,Fornaciari,M,ITA
STU03065,CL0360,Melissa,Renier,F,ITA
STU03066,CL0360,Clelia,Ruggieri,F,ITA
STU03067,CL0360,Cristina,Antonioni,F,ITA
STU03068,CL0361,Coriolano,Gargallo,M,ITA
STU03069,CL0361,Stefania,Schicchi,F,ITA
STU03070,CL0361,Eleanora,Renier,F,ITA
STU03071,CL0361,Rolando,Vivaldi,M,ITA
STU03072,CL0361,Sandro,Bossi,M,ITA
STU03073,CL0361,Gianmarco,Dallapé,M,ITA
STU03074,CL0361,Nico,Toselli,M,ITA
STU03075,CL0361,Fiorenzo,Leone,M,ITA
STU03076,CL0361,Fabia,Cilea,F,ITA
STU03077,CL0362,Fabrizio,Filangieri,M,ITA
STU03078,CL0362,Allegra,Scalera,F,ITA
STU03079,CL0362,Achille,Respighi,M,ITA
STU03080,CL0362,Gabriele,Falloppio,M,ITA
STU03081,CL0362,Mario,Guidone,M,ITA
STU03082,CL0362,Azeglio,Sorrentino,M,ITA
STU03083,CL0362,Alderano,Casini,M,ITA
STU03084,CL0363,Imelda,Avogadro,F,ITA
STU03085,CL0363,Annetta,Pausini,F,ITA
STU03086,CL0363,Agnolo,Caetani,M,ITA
STU03087,CL0363,Ramona,Argurio,F,ITA
STU03088,CL0363,Luigi,Moccia,M,ITA
STU03089,CL0363,Rossana,Carfagna,F,ITA
STU03090,CL0363,Iolanda,Sorrentino,F,ITA
STU03091,CL0363,Baccio,Casale,M,NON_ITA
STU03092,CL0364,Simone,Cerutti,M,ITA
