id_classe,materia,id_docente,nome_docente
CL0770,Matematica,DOC0040,Donatella Pace
CL0770,Inglese,DOC0018,Sig. Domenico Iannotti
CL0770,Fisica,DOC0089,Marcella Broschi
CL0770,Scienze,DOC0090,Dott. Giulia Ferretti
CL0770,Disegno Tecnico,DOC0072,Monica Ortolani
CL0771,Italiano,DOC0070,Piergiorgio Scaramucci
CL0771,Matematica,DOC0012,Barbara Granatelli
CL0771,Inglese,DOC0001,Ranieri Martucci-Pistoletto
CL0771,Fisica,DOC0014,Elena Gargallo-Borroni
CL0771,Scienze,DOC0076,Sergius Micca
CL0771,Disegno Tecnico,DOC0014,Elena Gargallo-Borroni
CL0772,Italiano,DOC0095,Ennio Leonetti
CL0772,Matematica,DOC0062,Serena Gradenigo-Pareto
CL0772,Inglese,DOC0060,Elena Toselli-Ponti
CL0772,Fisica,DOC0073,Santino Campise
CL0772,Scienze,DOC0053,Victoria Balbi
CL0772,Disegno Tecnico,DOC0023,Luciano Alboni-Rismondo
CL0773,Italiano,DOC0085,Federico Capuana
CL0773,Matematica,DOC0097,Angelina Bataglia
CL0773,Inglese,DOC0017,Clelia Morandi
CL0774,Italiano,DOC0095,Ennio Leonetti
CL0774,Matematica,DOC0018,Sig. Domenico Iannotti
CL0774,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0775,Italiano,DOC0071,Ramona Piazzi
CL0775,Matematica,DOC0088,Carla Gasperi
CL0775,Inglese,DOC0049,Luisa Solimena-Olivetti
CL0776,Italiano,DOC0050,Gianna Cimarosa
CL0776,Matematica,DOC0090,Dott. Giulia Ferretti
CL0776,Inglese,DOC0031,Adamo Baglioni
CL0777,Italiano,DOC0053,Victoria Balbi
CL0777,Matematica,DOC0070,Piergiorgio Scaramucci
CL0777,Inglese,DOC0025,Arnulfo Greggio
CL0778,Italiano,DOC0021,Annunziata Malenchini-Caruso
CL0778,Matematica,DOC0086,Gioele Lippomano-Brancaccio
CL0778,Inglese,DOC0070,Piergiorgio Scaramucci
CL0779,Italiano,DOC0082,Dott. Leonardo Armellini
CL0779,Matematica,DOC0095,Ennio Leonetti
CL0779,Inglese,DOC0053,Victoria Balbi
CL0780,Italiano,DOC0063,Piergiorgio Curatoli-Battelli
CL0780,Matematica,DOC0070,Piergiorgio Scaramucci
CL0780,Inglese,DOC0038,Annamaria Brichese-Marinetti
CL0781,Italiano,DOC0029,Tonia Nosiglia
CL0781,Matematica,DOC0038,Annamaria Brichese-Marinetti
CL0781,Inglese,DOC0100,Loredana Bocelli
CL0782,Italiano,DOC0072,Monica Ortolani
CL0782,Matematica,DOC0071,Ramona Piazzi
CL0782,Inglese,DOC0010,Fortunata Ortese
CL0783,Italiano,DOC0022,Clelia Notarbartolo
CL0783,Matematica,DOC0011,Bruno Cabrini
CL0783,Inglese,DOC0056,Ermenegildo Boccaccio
CL0784,Italiano,DOC0047,Valerio Modugno
CL0784,Matematica,DOC0089,Marcella Broschi
CL0784,Inglese,DOC0054,Cipriano Segni
CL0785,Italiano,DOC0026,Rolando Bulzoni-Mazzanti
CL0785,Matematica,DOC0046,Natalia Sgarbi
CL0785,Inglese,DOC0006,Martino Gaggini
CL0786,Italiano,DOC0044,Bianca Pagliaro
CL0786,Matematica,DOC0079,Lando Federici
CL0786,Inglese,DOC0066,Dott. Fiorino Cannizzaro
CL0787,Italiano,DOC0073,Santino Campise
CL0787,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0787,Inglese,DOC0042,Luciana Farinelli
CL0788,Italiano,DOC0098,Bianca Satta
CL0788,Matematica,DOC0017,Clelia Morandi
CL0788,Inglese,DOC0084,Eraldo Leone
CL0789,Italiano,DOC0090,Dott. Giulia Ferretti
CL0789,Matematica,DOC0015,Amanda Cicala
CL0789,Inglese,DOC0033,Sandro Versace-Battaglia
CL0790,Italiano,DOC0031,Adamo Baglioni
CL0790,Matematica,DOC0009,Dott. Giada Mazzocchi
CL0790,Inglese,DOC0008,Dott. Gemma Borromini
CL0791,Italiano,DOC0012,Barbara Granatelli
CL0791,Matematica,DOC0022,Clelia Notarbartolo
CL0791,Inglese,DOC0098,Bianca Satta
CL0792,Italiano,DOC0064,Durante Fischetti-Trentini
CL0792,Matematica,DOC0017,Clelia Morandi
CL0792,Inglese,DOC0001,Ranieri Martucci-Pistoletto
CL0793,Italiano,DOC0032,Annamaria Trevisani
CL0793,Matematica,DOC0084,Eraldo Leone
CL0793,Inglese,DOC0062,Serena Gradenigo-Pareto
CL0794,Italiano,DOC0013,Elisa Lanfranchi
CL0794,Matematica,DOC0055,Imelda Scamarcio
CL0794,Inglese,DOC0033,Sandro Versace-Battaglia
CL0795,Italiano,DOC0059,Atenulf Pozzecco
CL0795,Matematica,DOC0064,Durante Fischetti-Trentini
CL0795,Inglese,DOC0035,Melina Monicelli
CL0796,Italiano,DOC0072,Monica Ortolani
CL0796,Matematica,DOC0026,Rolando Bulzoni-Mazzanti
CL0796,Inglese,DOC0094,Dott. Chiara Panzera
CL0797,Italiano,DOC0024,Ludovica Tremonti
CL0797,Matematica,DOC0047,Valerio Modugno
CL0797,Inglese,DOC0081,Toni Trincavelli
CL0798,Italiano,DOC0027,Gelsomina Antonioni
CL0798,Matematica,DOC0078,Griselda Mazzocchi
CL0798,Inglese,DOC0041,Mariano Redi
CL0799,Italiano,DOC0049,Luisa Solimena-Olivetti
CL0799,Matematica,DOC0003,Isabella Mezzetta
CL0799,Inglese,DOC0025,Arnulfo Greggio
CL0800,Italiano,DOC0100,Loredana Bocelli
CL0800,Matematica,DOC0053,Victoria Balbi
CL0800,Inglese,DOC0065,Santino Migliaccio
CL0801,Italiano,DOC0048,Patrizio Platini
CL0801,Matematica,DOC0043,Raimondo Navone
CL0801,Inglese,DOC0074,Sig.ra Imelda Morricone
CL0802,Italiano,DOC0092,Marco Tornatore
CL0802,Matematica,DOC0066,Dott. Fiorino Cannizzaro
CL0802,Inglese,DOC0073,Santino Campise
CL0803,Italiano,DOC0044,Bianca Pagliaro
CL0803,Matematica,DOC0029,Tonia Nosiglia
CL0803,Inglese,DOC0077,Hugo Barracco
CL0804,Italiano,DOC0002,Diana Canali
CL0804,Matematica,DOC0025,Arnulfo Greggio
CL0804,Inglese,DOC0086,Gioele Lippomano-Brancaccio
CL0805,Italiano,DOC0026,Rolando Bulzoni-Mazzanti
CL0805,Matematica,DOC0026,Rolando Bulzoni-Mazzanti
CL0805,Inglese,DOC0086,Gioele Lippomano-Brancaccio
CL0806,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0806,Matematica,DOC0010,Fortunata Ortese
CL0806,Inglese,DOC0084,Eraldo Leone
CL0807,Italiano,DOC0044,Bianca Pagliaro
CL0807,Matematica,DOC0035,Melina Monicelli
CL0807,Inglese,DOC0048,Patrizio Platini
CL0808,Italiano,DOC0087,Romina Bersani-Rocca
CL0808,Matematica,DOC0016,Fortunata Mengolo-Tresoldi
CL0808,Inglese,DOC0088,Carla Gasperi
CL0809,Italiano,DOC0047,Valerio Modugno
CL0809,Matematica,DOC0005,Valerio Gaito
CL0809,Inglese,DOC0058,Bianca Pace
CL0810,Italiano,DOC0075,Licia Gatto
CL0810,Matematica,DOC0033,Sandro Versace-Battaglia
CL0810,Inglese,DOC0019,Marissa Modugno
CL0811,Italiano,DOC0046,Natalia Sgarbi
CL0811,Matematica,DOC0057,Elladio Cattaneo
CL0811,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0812,Italiano,DOC0087,Romina Bersani-Rocca
CL0812,Matematica,DOC0080,Giacomo Zito
CL0812,Inglese,DOC0083,Augusto Alfonsi-Saracino
CL0813,Italiano,DOC0007,Elena Alighieri
CL0813,Matematica,DOC0045,Claudia Filangieri
CL0813,Inglese,DOC0061,Germana Giusti
CL0814,Italiano,DOC0070,Piergiorgio Scaramucci
CL0814,Matematica,DOC0037,Ansaldo Calvo
CL0814,Inglese,DOC0066,Dott. Fiorino Cannizzaro
CL0815,Italiano,DOC0025,Arnulfo Greggio
CL0815,Matematica,DOC0028,Melina Prati
CL0815,Inglese,DOC0036,Gaspare Vecellio
CL0816,Italiano,DOC0073,Santino Campise
CL0816,Matematica,DOC0058,Bianca Pace
CL0816,Inglese,DOC0050,Gianna Cimarosa
CL0817,Italiano,DOC0078,Griselda Mazzocchi
CL0817,Matematica,DOC0011,Bruno Cabrini
CL0817,Inglese,DOC0033,Sandro Versace-Battaglia
CL0818,Italiano,DOC0035,Melina Monicelli
CL0818,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0818,Inglese,DOC0037,Ansaldo Calvo
CL0819,Italiano,DOC0044,Bianca Pagliaro
CL0819,Matematica,DOC0091,Costantino Valier
CL0819,Inglese,DOC0072,Monica Ortolani
CL0819,Greco,DOC0023,Luciano Alboni-Rismondo
CL0819,Latino,DOC0015,Amanda Cicala
CL0819,Filosofia,DOC0064,Durante Fischetti-Trentini
CL0820,Italiano,DOC0009,Dott. Giada Mazzocchi
CL0820,Matematica,DOC0082,Dott. Leonardo Armellini
CL0820,Inglese,DOC0007,Elena Alighieri
CL0820,Greco,DOC0046,Natalia Sgarbi
CL0820,Latino,DOC0012,Barbara Granatelli
CL0820,Filosofia,DOC0058,Bianca Pace
CL0821,Italiano,DOC0038,Annamaria Brichese-Marinetti
CL0821,Matematica,DOC0018,Sig. Domenico Iannotti
CL0821,Inglese,DOC0087,Romina Bersani-Rocca
CL0821,Greco,DOC0022,Clelia Notarbartolo
CL0821,Latino,DOC0092,Marco Tornatore
CL0821,Filosofia,DOC0008,Dott. Gemma Borromini
CL0822,Italiano,DOC0051,Amadeo Acerbi
CL0822,Matematica,DOC0094,Dott. Chiara Panzera
CL0822,Inglese,DOC0058,Bianca Pace
CL0822,Greco,DOC0007,Elena Alighieri
CL0822,Latino,DOC0037,Ansaldo Calvo
CL0822,Filosofia,DOC0024,Ludovica Tremonti
CL0823,Italiano,DOC0052,Sole Bragaglia
CL0823,Matematica,DOC0069,Dino Caccianemico
CL0823,Inglese,DOC0071,Ramona Piazzi
CL0823,Greco,DOC0090,Dott. Giulia Ferretti
CL0823,Latino,DOC0029,Tonia Nosiglia
CL0823,Filosofia,DOC0074,Sig.ra Imelda Morricone
CL0824,Italiano,DOC0075,Licia Gatto
CL0824,Matematica,DOC0095,Ennio Leonetti
CL0824,Inglese,DOC0008,Dott. Gemma Borromini
CL0824,Greco,DOC0098,Bianca Satta
CL0824,Latino,DOC0095,Ennio Leonetti
CL0824,Filosofia,DOC0087,Romina Bersani-Rocca
CL0825,Italiano,DOC0065,Santino Migliaccio
CL0825,Matematica,DOC0007,Elena Alighieri
CL0825,Inglese,DOC0098,Bianca Satta
CL0825,Greco,DOC0026,Rolando Bulzoni-Mazzanti
CL0825,Latino,DOC0004,Etta Cassarà
CL0825,Filosofia,DOC0068,Ramona Giacconi
CL0826,Italiano,DOC0085,Federico Capuana
CL0826,Matematica,DOC0058,Bianca Pace
CL0826,Inglese,DOC0072,Monica Ortolani
CL0826,Fisica,DOC0055,Imelda Scamarcio
CL0826,Scienze,DOC0019,Marissa Modugno
CL0826,Disegno Tecnico,DOC0053,Victoria Balbi
CL0827,Italiano,DOC0100,Loredana Bocelli
CL0827,Matematica,DOC0089,Marcella Broschi
CL0827,Inglese,DOC0027,Gelsomina Antonioni
CL0827,Fisica,DOC0055,Imelda Scamarcio
CL0827,Scienze,DOC0041,Mariano Redi
CL0827,Disegno Tecnico,DOC0051,Amadeo Acerbi
CL0828,Italiano,DOC0093,Gianluigi Impastato
CL0828,Matematica,DOC0043,Raimondo Navone
CL0828,Inglese,DOC0049,Luisa Solimena-Olivetti
CL0828,Fisica,DOC0050,Gianna Cimarosa
CL0828,Scienze,DOC0052,Sole Bragaglia
CL0828,Disegno Tecnico,DOC0032,Annamaria Trevisani
CL0829,Italiano,DOC0086,Gioele Lippomano-Brancaccio
CL0829,Matematica,DOC0076,Sergius Micca
CL0829,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0829,Fisica,DOC0024,Ludovica Tremonti
CL0829,Scienze,DOC0085,Federico Capuana
CL0829,Disegno Tecnico,DOC0073,Santino Campise
CL0830,Italiano,DOC0052,Sole Bragaglia
CL0830,Matematica,DOC0093,Gianluigi Impastato
CL0830,Inglese,DOC0095,Ennio Leonetti
CL0831,Italiano,DOC0073,Santino Campise
CL0831,Matematica,DOC0100,Loredana Bocelli
CL0831,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0832,Italiano,DOC0098,Bianca Satta
CL0832,Matematica,DOC0067,Caterina Boccaccio
CL0832,Inglese,DOC0096,Elladio Migliaccio
CL0833,Italiano,DOC0065,Santino Migliaccio
CL0833,Matematica,DOC0001,Ranieri Martucci-Pistoletto
CL0833,Inglese,DOC0099,Ilaria Leone
CL0834,Italiano,DOC0070,Piergiorgio Scaramucci
CL0834,Matematica,DOC0081,Toni Trincavelli
CL0834,Inglese,DOC0076,Sergius Micca
CL0835,Italiano,DOC0075,Licia Gatto
CL0835,Matematica,DOC0048,Patrizio Platini
CL0835,Inglese,DOC0088,Carla Gasperi
CL0836,Italiano,DOC0055,Imelda Scamarcio
CL0836,Matematica,DOC0088,Carla Gasperi
CL0836,Inglese,DOC0090,Dott. Giulia Ferretti
CL0837,Italiano,DOC0013,Elisa Lanfranchi
CL0837,Matematica,DOC0077,Hugo Barracco
CL0837,Inglese,DOC0084,Eraldo Leone
CL0838,Italiano,DOC0017,Clelia Morandi
CL0838,Matematica,DOC0042,Luciana Farinelli
CL0838,Inglese,DOC0058,Bianca Pace
CL0839,Italiano,DOC0088,Carla Gasperi
CL0839,Matematica,DOC0043,Raimondo Navone
CL0839,Inglese,DOC0033,Sandro Versace-Battaglia
CL0840,Italiano,DOC0040,Donatella Pace
CL0840,Matematica,DOC0004,Etta Cassarà
CL0840,Inglese,DOC0008,Dott. Gemma Borromini
CL0841,Italiano,DOC0019,Marissa Modugno
CL0841,Matematica,DOC0077,Hugo Barracco
CL0841,Inglese,DOC0094,Dott. Chiara Panzera
CL0842,Italiano,DOC0004,Etta Cassarà
CL0842,Matematica,DOC0054,Cipriano Segni
CL0842,Inglese,DOC0045,Claudia Filangieri
CL0843,Italiano,DOC0098,Bianca Satta
CL0843,Matematica,DOC0045,Claudia Filangieri
CL0843,Inglese,DOC0001,Ranieri Martucci-Pistoletto
CL0844,Italiano,DOC0079,Lando Federici
CL0844,Matematica,DOC0055,Imelda Scamarcio
CL0844,Inglese,DOC0006,Martino Gaggini
CL0845,Italiano,DOC0031,Adamo Baglioni
CL0845,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0845,Inglese,DOC0060,Elena Toselli-Ponti
CL0846,Italiano,DOC0004,Etta Cassarà
CL0846,Matematica,DOC0026,Rolando Bulzoni-Mazzanti
CL0846,Inglese,DOC0081,Toni Trincavelli
CL0847,Italiano,DOC0027,Gelsomina Antonioni
CL0847,Matematica,DOC0087,Romina Bersani-Rocca
CL0847,Inglese,DOC0054,Cipriano Segni
CL0848,Italiano,DOC0006,Martino Gaggini
CL0848,Matematica,DOC0081,Toni Trincavelli
CL0848,Inglese,DOC0039,Cecilia Correr
CL0849,Italiano,DOC0058,Bianca Pace
CL0849,Matematica,DOC0063,Piergiorgio Curatoli-Battelli
CL0849,Inglese,DOC0039,Cecilia Correr
CL0850,Italiano,DOC0039,Cecilia Correr
CL0850,Matematica,DOC0056,Ermenegildo Boccaccio
CL0850,Inglese,DOC0097,Angelina Bataglia
CL0851,Italiano,DOC0086,Gioele Lippomano-Brancaccio
CL0851,Matematica,DOC0066,Dott. Fiorino Cannizzaro
CL0851,Inglese,DOC0074,Sig.ra Imelda Morricone
CL0852,Italiano,DOC0073,Santino Campise
CL0852,Matematica,DOC0042,Luciana Farinelli
CL0852,Inglese,DOC0094,Dott. Chiara Panzera
CL0853,Italiano,DOC0048,Patrizio Platini
CL0853,Matematica,DOC0061,Germana Giusti
CL0853,Inglese,DOC0092,Marco Tornatore
CL0854,Italiano,DOC0003,Isabella Mezzetta
CL0854,Matematica,DOC0024,Ludovica Tremonti
CL0854,Inglese,DOC0013,Elisa Lanfranchi
CL0855,Italiano,DOC0064,Durante Fischetti-Trentini
CL0855,Matematica,DOC0069,Dino Caccianemico
CL0855,Inglese,DOC0042,Luciana Farinelli
CL0856,Italiano,DOC0072,Monica Ortolani
CL0856,Matematica,DOC0043,Raimondo Navone
CL0856,Inglese,DOC0007,Elena Alighieri
CL0857,Italiano,DOC0071,Ramona Piazzi
CL0857,Matematica,DOC0051,Amadeo Acerbi
CL0857,Inglese,DOC0032,Annamaria Trevisani
CL0858,Italiano,DOC0078,Griselda Mazzocchi
CL0858,Matematica,DOC0052,Sole Bragaglia
CL0858,Inglese,DOC0033,Sandro Versace-Battaglia
CL0859,Italiano,DOC0028,Melina Prati
CL0859,Matematica,DOC0070,Piergiorgio Scaramucci
CL0859,Inglese,DOC0089,Marcella Broschi
CL0860,Italiano,DOC0085,Federico Capuana
CL0860,Matematica,DOC0007,Elena Alighieri
CL0860,Inglese,DOC0024,Ludovica Tremonti
CL0861,Italiano,DOC0049,Luisa Solimena-Olivetti
CL0861,Matematica,DOC0069,Dino Caccianemico
CL0861,Inglese,DOC0052,Sole Bragaglia
CL0862,Italiano,DOC0086,Gioele Lippomano-Brancaccio
CL0862,Matematica,DOC0058,Bianca Pace
CL0862,Inglese,DOC0045,Claudia Filangieri
CL0863,Italiano,DOC0053,Victoria Balbi
CL0863,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0863,Inglese,DOC0010,Fortunata Ortese
CL0864,Italiano,DOC0045,Claudia Filangieri
CL0864,Matematica,DOC0005,Valerio Gaito
CL0864,Inglese,DOC0021,Annunziata Malenchini-Caruso
CL0865,Italiano,DOC0047,Valerio Modugno
CL0865,Matematica,DOC0047,Valerio Modugno
CL0865,Inglese,DOC0015,Amanda Cicala
CL0866,Italiano,DOC0095,Ennio Leonetti
CL0866,Matematica,DOC0040,Donatella Pace
CL0866,Inglese,DOC0026,Rolando Bulzoni-Mazzanti
CL0867,Italiano,DOC0063,Piergiorgio Curatoli-Battelli
CL0867,Matematica,DOC0008,Dott. Gemma Borromini
CL0867,Inglese,DOC0048,Patrizio Platini
CL0868,Italiano,DOC0037,Ansaldo Calvo
CL0868,Matematica,DOC0057,Elladio Cattaneo
CL0868,Inglese,DOC0086,Gioele Lippomano-Brancaccio
CL0869,Italiano,DOC0088,Carla Gasperi
CL0869,Matematica,DOC0039,Cecilia Correr
CL0869,Inglese,DOC0091,Costantino Valier
CL0870,Italiano,DOC0058,Bianca Pace
CL0870,Matematica,DOC0011,Bruno Cabrini
CL0870,Inglese,DOC0052,Sole Bragaglia
CL0871,Italiano,DOC0046,Natalia Sgarbi
CL0871,Matematica,DOC0018,Sig. Domenico Iannotti
CL0871,Inglese,DOC0037,Ansaldo Calvo
CL0872,Italiano,DOC0009,Dott. Giada Mazzocchi
CL0872,Matematica,DOC0085,Federico Capuana
CL0872,Inglese,DOC0037,Ansaldo Calvo
CL0873,Italiano,DOC0011,Bruno Cabrini
CL0873,Matematica,DOC0050,Gianna Cimarosa
CL0873,Inglese,DOC0067,Caterina Boccaccio
CL0874,Italiano,DOC0014,Elena Gargallo-Borroni
CL0874,Matematica,DOC0085,Federico Capuana
CL0874,Inglese,DOC0026,Rolando Bulzoni-Mazzanti
CL0875,Italiano,DOC0003,Isabella Mezzetta
CL0875,Matematica,DOC0095,Ennio Leonetti
CL0875,Inglese,DOC0087,Romina Bersani-Rocca
CL0876,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0876,Matematica,DOC0068,Ramona Giacconi
CL0876,Inglese,DOC0028,Melina Prati
CL0877,Italiano,DOC0074,Sig.ra Imelda Morricone
CL0877,Matematica,DOC0007,Elena Alighieri
CL0877,Inglese,DOC0057,Elladio Cattaneo
CL0878,Italiano,DOC0041,Mariano Redi
CL0878,Matematica,DOC0092,Marco Tornatore
CL0878,Inglese,DOC0058,Bianca Pace
CL0879,Italiano,DOC0078,Griselda Mazzocchi
CL0879,Matematica,DOC0088,Carla Gasperi
CL0879,Inglese,DOC0055,Imelda Scamarcio
CL0880,Italiano,DOC0025,Arnulfo Greggio
CL0880,Matematica,DOC0075,Licia Gatto
CL0880,Inglese,DOC0014,Elena Gargallo-Borroni
CL0881,Italiano,DOC0061,Germana Giusti
CL0881,Matematica,DOC0047,Valerio Modugno
CL0881,Inglese,DOC0090,Dott. Giulia Ferretti
CL0882,Italiano,DOC0045,Claudia Filangieri
CL0882,Matematica,DOC0022,Clelia Notarbartolo
CL0882,Inglese,DOC0067,Caterina Boccaccio
CL0883,Italiano,DOC0064,Durante Fischetti-Trentini
CL0883,Matematica,DOC0018,Sig. Domenico Iannotti
CL0883,Inglese,DOC0082,Dott. Leonardo Armellini
CL0884,Italiano,DOC0004,Etta Cassarà
CL0884,Matematica,DOC0017,Clelia Morandi
CL0884,Inglese,DOC0003,Isabella Mezzetta
CL0885,Italiano,DOC0087,Romina Bersani-Rocca
CL0885,Matematica,DOC0083,Augusto Alfonsi-Saracino
CL0885,Inglese,DOC0069,Dino Caccianemico
CL0886,Italiano,DOC0028,Melina Prati
CL0886,Matematica,DOC0081,Toni Trincavelli
CL0886,Inglese,DOC0037,Ansaldo Calvo
CL0887,Italiano,DOC0043,Raimondo Navone
CL0887,Matematica,DOC0009,Dott. Giada Mazzocchi
CL0887,Inglese,DOC0085,Federico Capuana
CL0888,Italiano,DOC0046,Natalia Sgarbi
CL0888,Matematica,DOC0019,Marissa Modugno
CL0888,Inglese,DOC0006,Martino Gaggini
CL0889,Italiano,DOC0057,Elladio Cattaneo
CL0889,Matematica,DOC0045,Claudia Filangieri
CL0889,Inglese,DOC0083,Augusto Alfonsi-Saracino
CL0890,Italiano,DOC0061,Germana Giusti
CL0890,Matematica,DOC0063,Piergiorgio Curatoli-Battelli
CL0890,Inglese,DOC0041,Mariano Redi
CL0891,Italiano,DOC0047,Valerio Modugno
CL0891,Matematica,DOC0001,Ranieri Martucci-Pistoletto
CL0891,Inglese,DOC0066,Dott. Fiorino Cannizzaro
CL0892,Italiano,DOC0089,Marcella Broschi
CL0892,Matematica,DOC0036,Gaspare Vecellio
CL0892,Inglese,DOC0094,Dott. Chiara Panzera
CL0893,Italiano,DOC0046,Natalia Sgarbi
CL0893,Matematica,DOC0046,Natalia Sgarbi
CL0893,Inglese,DOC0019,Marissa Modugno
CL0894,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0894,Matematica,DOC0028,Melina Prati
CL0894,Inglese,DOC0056,Ermenegildo Boccaccio
CL0895,Italiano,DOC0048,Patrizio Platini
CL0895,Matematica,DOC0015,Amanda Cicala
CL0895,Inglese,DOC0099,Ilaria Leone
CL0896,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0896,Matematica,DOC0041,Mariano Redi
CL0896,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0897,Italiano,DOC0084,Eraldo Leone
CL0897,Matematica,DOC0099,Ilaria Leone
CL0897,Inglese,DOC0047,Valerio Modugno
CL0898,Italiano,DOC0030,Simonetta Troisi
CL0898,Matematica,DOC0002,Diana Canali
CL0898,Inglese,DOC0051,Amadeo Acerbi
CL0899,Italiano,DOC0035,Melina Monicelli
CL0899,Matematica,DOC0027,Gelsomina Antonioni
CL0899,Inglese,DOC0035,Melina Monicelli
CL0900,Italiano,DOC0093,Gianluigi Impastato
CL0900,Matematica,DOC0010,Fortunata Ortese
CL0900,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0901,Italiano,DOC0074,Sig.ra Imelda Morricone
CL0901,Matematica,DOC0052,Sole Bragaglia
CL0901,Inglese,DOC0099,Ilaria Leone
CL0902,Italiano,DOC0025,Arnulfo Greggio
CL0902,Matematica,DOC0070,Piergiorgio Scaramucci
CL0902,Inglese,DOC0061,Germana Giusti
CL0903,Italiano,DOC0031,Adamo Baglioni
CL0903,Matematica,DOC0014,Elena Gargallo-Borroni
CL0903,Inglese,DOC0042,Luciana Farinelli
CL0904,Italiano,DOC0002,Diana Canali
CL0904,Matematica,DOC0072,Monica Ortolani
CL0904,Inglese,DOC0004,Etta Cassarà
CL0905,Italiano,DOC0010,Fortunata Ortese
CL0905,Matematica,DOC0010,Fortunata Ortese
CL0905,Inglese,DOC0024,Ludovica Tremonti
CL0906,Italiano,DOC0011,Bruno Cabrini
CL0906,Matematica,DOC0056,Ermenegildo Boccaccio
CL0906,Inglese,DOC0064,Durante Fischetti-Trentini
CL0907,Italiano,DOC0034,Bianca Sauro
CL0907,Matematica,DOC0100,Loredana Bocelli
CL0907,Inglese,DOC0024,Ludovica Tremonti
CL0908,Italiano,DOC0071,Ramona Piazzi
CL0908,Matematica,DOC0013,Elisa Lanfranchi
CL0908,Inglese,DOC0090,Dott. Giulia Ferretti
CL0909,Italiano,DOC0006,Martino Gaggini
CL0909,Matematica,DOC0067,Caterina Boccaccio
CL0909,Inglese,DOC0017,Clelia Morandi
CL0910,Italiano,DOC0013,Elisa Lanfranchi
CL0910,Matematica,DOC0028,Melina Prati
CL0910,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0911,Italiano,DOC0043,Raimondo Navone
CL0911,Matematica,DOC0084,Eraldo Leone
CL0911,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0912,Italiano,DOC0011,Bruno Cabrini
CL0912,Matematica,DOC0059,Atenulf Pozzecco
CL0912,Inglese,DOC0047,Valerio Modugno
CL0913,Italiano,DOC0056,Ermenegildo Boccaccio
CL0913,Matematica,DOC0055,Imelda Scamarcio
CL0913,Inglese,DOC0084,Eraldo Leone
CL0914,Italiano,DOC0071,Ramona Piazzi
CL0914,Matematica,DOC0046,Natalia Sgarbi
CL0914,Inglese,DOC0100,Loredana Bocelli
CL0915,Italiano,DOC0046,Natalia Sgarbi
CL0915,Matematica,DOC0074,Sig.ra Imelda Morricone
CL0915,Inglese,DOC0019,Marissa Modugno
CL0916,Italiano,DOC0046,Natalia Sgarbi
CL0916,Matematica,DOC0071,Ramona Piazzi
CL0916,Inglese,DOC0057,Elladio Cattaneo
CL0917,Italiano,DOC0005,Valerio Gaito
CL0917,Matematica,DOC0007,Elena Alighieri
CL0917,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0918,Italiano,DOC0065,Santino Migliaccio
CL0918,Matematica,DOC0074,Sig.ra Imelda Morricone
CL0918,Inglese,DOC0096,Elladio Migliaccio
CL0919,Italiano,DOC0067,Caterina Boccaccio
CL0919,Matematica,DOC0009,Dott. Giada Mazzocchi
CL0919,Inglese,DOC0050,Gianna Cimarosa
CL0920,Italiano,DOC0080,Giacomo Zito
CL0920,Matematica,DOC0059,Atenulf Pozzecco
CL0920,Inglese,DOC0010,Fortunata Ortese
CL0921,Italiano,DOC0054,Cipriano Segni
CL0921,Matematica,DOC0060,Elena Toselli-Ponti
CL0921,Inglese,DOC0076,Sergius Micca
CL0922,Italiano,DOC0050,Gianna Cimarosa
CL0922,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0922,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0923,Italiano,DOC0085,Federico Capuana
CL0923,Matematica,DOC0027,Gelsomina Antonioni
CL0923,Inglese,DOC0063,Piergiorgio Curatoli-Battelli
CL0924,Italiano,DOC0008,Dott. Gemma Borromini
CL0924,Matematica,DOC0065,Santino Migliaccio
CL0924,Inglese,DOC0044,Bianca Pagliaro
CL0925,Italiano,DOC0056,Ermenegildo Boccaccio
CL0925,Matematica,DOC0052,Sole Bragaglia
CL0925,Inglese,DOC0090,Dott. Giulia Ferretti
CL0926,Italiano,DOC0075,Licia Gatto
CL0926,Matematica,DOC0048,Patrizio Platini
CL0926,Inglese,DOC0069,Dino Caccianemico
CL0927,Italiano,DOC0027,Gelsomina Antonioni
CL0927,Matematica,DOC0076,Sergius Micca
